Col Number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
34,02-Nov-94,24:00:00,211.340909,0.001212,0.0,0.0,0.0,0.0,0.0,0.001425,0.0,0.0,0.0,0.0,0.0,0.001426,0.0,0.0,0.0,0.0,0.0,0.001427,0.0,0.0,0.0,0.0,0.0,0.001425,0.0,0.0,0.0,0.0,0.0,0.001426,0.0,0.0,0.0,0.0,0.0,0.001208,0.0,0.0,0.0,0.0,0.0,0.001208,0.0,0.0,0.0,0.0,0.0,0.001056,0.0,0.0,0.0,0.0,0.0,0.001056,0.0,0.0,0.0,0.0,0.0,0.001427,0.0,0.0,0.0,0.0,0.0,0.001428,0.0,0.0,0.0,0.0,0.0,0.000904,0.0,0.0,0.0,0.0,0.0
35,03-Nov-94,24:00:00,206.060955,0.00058,0.013018,0.0,0.004574,0.0,0.000892,0.000709,0.01023,0.0,0.007988,0.0,0.001901,0.00071,0.010306,0.0,0.006818,0.0,0.001136,0.00071,0.060175,0.0,0.004744,0.0,0.000791,0.000709,0.037718,0.0,0.006117,0.0,0.001252,0.000709,0.063151,0.0,0.005261,0.0,0.000993,0.000579,0.204252,0.0,0.007762,0.0,0.001636,0.000579,0.026271,0.0,0.012271,0.0,0.003231,0.000507,0.13005,0.0,0.020472,0.0,0.007909,0.000506,5.800111,0.0,0.03091,0.0,0.014466,0.000709,0.022811,0.0,0.004057,0.0,0.000676,0.00071,0.086547,0.0,0.002816,0.0,0.000469,0.000433,12.366816,0.0,0.043867,0.0,0.021802
36,04-Nov-94,24:00:00,1166.367854,0.000401,10.685226,0.0,0.0706,0.0,0.168505,0.000288,15.50852,0.0,0.091709,0.0,0.279417,0.000288,68.190289,0.0,0.123204,0.0,0.348918,0.000288,388.401355,0.0,0.103391,0.0,0.286875,0.000288,66.51974,0.0,0.090105,0.0,0.259838,0.000288,33.769795,0.0,0.082429,0.0,0.196646,0.0004,57.064268,0.0,0.069442,0.0,0.188342,0.0004,6.616291,0.0,0.052566,0.0,0.163518,0.00035,6.486661,0.0,0.040763,0.0,0.16982,0.00035,103.655015,0.0,0.029164,0.0,0.185559,0.000288,145.577633,0.0,0.091775,0.0,0.247396,0.000288,672.660026,0.0,0.094441,0.0,0.246142,0.000299,59.204384,0.0,0.022139,0.0,0.213919
37,05-Nov-94,24:00:00,1940.86815,0.000409,6.860125,0.0,0.008606,0.0,0.284838,0.000371,13.887977,0.0,0.005966,0.0,0.421363,0.000371,76.186408,0.0,0.012595,0.0,0.567553,0.000372,395.15713,0.0,0.010986,0.0,0.473888,0.000371,53.174585,0.0,0.009129,0.0,0.418908,0.000371,16.490293,0.0,0.009827,0.0,0.331752,0.000407,21.582776,0.0,0.005408,0.0,0.282126,0.000408,5.088463,0.0,0.008288,0.0,0.248458,0.000356,2.68746,0.0,0.007053,0.0,0.232205,0.000356,24.553997,0.0,0.005506,0.0,0.223351,0.000371,156.638255,0.0,0.01119,0.0,0.424921,0.000372,699.720522,0.0,0.013915,0.0,0.438407,0.000304,3.816154,0.0,0.001836,0.0,0.232341
38,06-Nov-94,24:00:00,797.733586,0.001028,0.7697,0.0,0.0,0.0,0.287244,0.001114,3.855714,0.0,0.0,0.0,0.422655,0.001116,24.442634,0.0,0.0,0.0,0.570467,0.001117,108.173522,0.0,0.0,0.0,0.476485,0.001115,10.784535,0.0,0.0,0.0,0.421404,0.001116,0.828387,0.0,0.0,0.0,0.334348,0.001025,1.045469,0.0,0.0,0.0,0.283243,0.001024,1.199603,0.0,0.0,0.0,0.250713,0.000895,0.235398,0.0,0.0,0.0,0.234132,0.000894,1.498016,0.0,0.0,0.0,0.224847,0.001116,42.722156,0.0,0.0,0.0,0.428087,0.001118,172.368296,0.0,0.0,0.0,0.444685,0.000765,0.0,0.0,0.0,0.0,0.232601
39,07-Nov-94,24:00:00,337.26562,0.001017,0.032222,0.0,0.0,0.0,0.287244,0.000896,0.985657,0.0,0.0,0.0,0.422655,0.000897,7.000953,0.0,0.0,0.0,0.570467,0.000898,26.314198,0.0,0.0,0.0,0.476485,0.000896,1.654007,0.0,0.0,0.0,0.421404,0.000897,0.000487,0.0,0.0,0.0,0.334348,0.001012,0.000706,0.0,0.0,0.0,0.283243,0.001012,0.222534,0.0,0.0,0.0,0.250713,0.000885,0.005359,0.0,0.0,0.0,0.234132,0.000884,0.008079,0.0,0.0,0.0,0.224847,0.000897,10.205785,0.0,0.0,0.0,0.428087,0.000899,34.054313,0.0,0.0,0.0,0.444685,0.000756,0.0,0.0,0.0,0.0,0.232601
40,08-Nov-94,24:00:00,509.859593,0.000353,11.011484,0.0,0.071747,0.0,0.444878,0.000331,12.704223,0.0,0.084647,0.0,0.640021,0.000332,16.886975,0.0,0.031745,0.0,0.645681,0.000332,78.370817,0.0,0.022802,0.0,0.528555,0.000331,42.23489,0.0,0.060712,0.0,0.574317,0.000332,27.283318,0.0,0.065731,0.0,0.474944,0.000351,59.816243,0.0,0.077478,0.0,0.457119,0.000351,7.331231,0.0,0.073053,0.0,0.419458,0.000306,7.250147,0.0,0.070876,0.0,0.399456,0.000306,113.963085,0.0,0.069993,0.0,0.38905,0.000332,66.772138,0.0,0.042802,0.0,0.532888,0.000332,271.250655,0.0,0.038275,0.0,0.535967,0.000261,79.196159,0.0,0.072556,0.0,0.403194
41,09-Nov-94,24:00:00,868.486269,0.000808,4.313366,0.0,0.0,0.0,0.533234,0.000804,11.292217,0.0,0.0,0.0,0.761242,0.000806,17.742116,0.0,0.0,0.0,0.697445,0.000806,77.950794,0.0,0.0,0.0,0.567694,0.000805,28.211791,0.0,0.0,0.0,0.664251,0.000805,6.991206,0.0,0.0,0.0,0.559711,0.000805,14.644824,0.0,0.0,0.0,0.548881,0.000805,4.715226,0.0,0.0,0.0,0.50118,0.000703,2.517911,0.0,0.0,0.0,0.477135,0.000702,29.76145,0.0,0.0,0.0,0.464824,0.000806,59.395616,0.0,0.0,0.0,0.599295,0.000807,221.547226,0.0,0.0,0.0,0.597784,0.000601,1.429616,0.0,0.0,0.0,0.481365
42,10-Nov-94,24:00:00,443.487025,0.000522,0.398494,0.0,0.0,0.0,0.533234,0.001056,2.887174,0.0,0.0,0.0,0.761242,0.001057,5.042779,0.0,0.0,0.0,0.697445,0.001057,18.98551,0.0,0.0,0.0,0.567694,0.001056,5.077022,0.0,0.0,0.0,0.664251,0.001057,0.204001,0.0,0.0,0.0,0.559711,0.000519,0.470757,0.0,0.0,0.0,0.548881,0.000519,0.951423,0.0,0.0,0.0,0.50118,0.000453,0.138479,0.0,0.0,0.0,0.477135,0.000453,0.91003,0.0,0.0,0.0,0.464824,0.001057,14.227115,0.0,0.0,0.0,0.599295,0.001058,45.655247,0.0,0.0,0.0,0.597784,0.000387,0.0,0.0,0.0,0.0,0.481365
43,11-Nov-94,24:00:00,250.664529,0.001158,0.0,0.0,0.0,0.0,0.533234,0.001155,0.738064,0.0,0.0,0.0,0.761242,0.001156,1.444372,0.0,0.0,0.0,0.697445,0.001157,4.625128,0.0,0.0,0.0,0.567694,0.001155,0.737911,0.0,0.0,0.0,0.664251,0.001156,0.0,0.0,0.0,0.0,0.559711,0.001154,0.0,0.0,0.0,0.0,0.548881,0.001154,0.176895,0.0,0.0,0.0,0.50118,0.001009,0.0,0.0,0.0,0.0,0.477135,0.001008,0.0,0.0,0.0,0.0,0.464824,0.001156,3.408104,0.0,0.0,0.0,0.599295,0.001158,9.143461,0.0,0.0,0.0,0.597784,0.000863,0.0,0.0,0.0,0.0,0.481365
44,12-Nov-94,24:00:00,189.432811,0.000983,0.0,0.0,0.0,0.0,0.533234,0.00114,0.116791,0.0,0.0,0.0,0.761242,0.001142,0.384511,0.0,0.0,0.0,0.697332,0.001143,0.632052,0.0,0.0,0.0,0.567577,0.001141,0.0,0.0,0.0,0.0,0.664251,0.001142,0.0,0.0,0.0,0.0,0.559711,0.000979,0.0,0.0,0.0,0.0,0.548881,0.000979,0.000452,0.0,0.0,0.0,0.50118,0.000855,0.0,0.0,0.0,0.0,0.477135,0.000854,0.0,0.0,0.0,0.0,0.464824,0.001142,0.385419,0.0,0.0,0.0,0.599244,0.001143,0.071791,0.0,0.0,0.0,0.597728,0.000731,0.0,0.0,0.0,0.0,0.481365
45,13-Nov-94,24:00:00,177.556785,0.001125,0.0,0.0,0.0,0.0,0.532753,0.001178,0.0,0.0,0.0,0.0,0.759158,0.00118,0.0,0.0,0.0,0.0,0.694958,0.00118,0.0,0.0,0.0,0.0,0.565192,0.001178,0.0,0.0,0.0,0.0,0.662165,0.001179,0.0,0.0,0.0,0.0,0.557914,0.001121,0.0,0.0,0.0,0.0,0.548507,0.001121,0.0,0.0,0.0,0.0,0.50077,0.000979,0.0,0.0,0.0,0.0,0.477135,0.000978,0.0,0.0,0.0,0.0,0.464824,0.00118,0.0,0.0,0.0,0.0,0.596999,0.001181,0.0,0.0,0.0,0.0,0.595467,0.000838,0.0,0.0,0.0,0.0,0.481365
46,14-Nov-94,24:00:00,408.91987,0.00066,4.327996,0.0,0.028664,0.0,0.591879,0.000711,4.635266,0.0,0.030974,0.0,0.83524,0.000712,20.613255,0.0,0.040237,0.0,0.793086,0.000713,114.983731,0.0,0.031888,0.0,0.641945,0.000711,21.524899,0.0,0.030701,0.0,0.736045,0.000712,11.375192,0.0,0.027178,0.0,0.612891,0.000658,20.470018,0.0,0.026419,0.0,0.604775,0.000658,2.029686,0.0,0.021582,0.0,0.545342,0.000574,1.983097,0.0,0.020083,0.0,0.520836,0.000574,33.402505,0.0,0.02092,0.0,0.511217,0.000712,42.388471,0.0,0.027389,0.0,0.661514,0.000713,192.288488,0.0,0.026539,0.0,0.657523,0.000491,24.003315,0.0,0.021877,0.0,0.531311
47,15-Nov-94,24:00:00,635.181112,0.000873,1.78744,0.0,0.0,0.0,0.62942,0.001107,4.096449,0.0,0.0,0.0,0.879975,0.001109,21.255349,0.0,0.0,0.0,0.852811,0.001109,100.652684,0.0,0.0,0.0,0.689647,0.001107,14.104777,0.0,0.0,0.0,0.781891,0.001108,2.801059,0.0,0.0,0.0,0.64845,0.00087,4.924545,0.0,0.0,0.0,0.637638,0.00087,1.497642,0.0,0.0,0.0,0.573263,0.00076,0.779796,0.0,0.0,0.0,0.545991,0.000759,9.529513,0.0,0.000826,0.0,0.536668,0.001109,37.518004,0.0,0.0,0.0,0.703457,0.00111,148.605565,0.0,0.0,0.0,0.698523,0.000649,0.383736,0.0,0.002424,0.0,0.556823
48,16-Nov-94,24:00:00,307.324411,0.001081,0.166282,0.0,0.0,0.0,0.62942,0.00134,1.047197,0.0,0.0,0.0,0.879975,0.001341,6.088038,0.0,0.0,0.0,0.852811,0.001343,24.520361,0.0,0.0,0.0,0.689647,0.00134,2.53831,0.0,0.0,0.0,0.781891,0.001341,0.079673,0.0,0.0,0.0,0.64845,0.001077,0.156621,0.0,0.0,0.0,0.637638,0.001076,0.302189,0.0,0.0,0.0,0.573263,0.00094,0.044381,0.0,2e-06,0.0,0.545996,0.000939,9.733567,0.0,0.004135,0.0,0.55315,0.001342,8.987435,0.0,0.0,0.0,0.703457,0.001343,30.623826,0.0,0.0,0.0,0.698523,0.000804,10.62939,0.0,0.007211,0.0,0.588425
49,17-Nov-94,24:00:00,217.589066,0.001099,0.0,0.0,0.0,0.0,0.62942,0.001508,0.267701,0.0,0.0,0.0,0.879685,0.001509,1.743759,0.0,0.0,0.0,0.852513,0.00151,5.973493,0.0,0.0,0.0,0.689345,0.001508,0.366769,0.0,0.0,0.0,0.78177,0.001509,0.0,0.0,0.0,0.0,0.648343,0.001095,0.0,0.0,0.0,0.0,0.637638,0.001095,0.05773,0.0,0.0,0.0,0.573263,0.000957,2.4e-05,0.0,0.0,0.0,0.545996,0.000956,0.813115,0.0,0.0,0.0,0.553558,0.00151,2.152939,0.0,0.0,0.0,0.70333,0.001511,6.114395,0.0,0.0,0.0,0.698391,0.000818,0.0,0.0,0.0,0.0,0.589406
50,18-Nov-94,24:00:00,189.882201,0.00074,0.0,0.0,0.0,0.0,0.62942,0.001052,0.041922,0.0,0.0,0.0,0.877025,0.001053,0.452451,0.0,0.0,0.0,0.849837,0.001054,0.724609,0.0,0.0,0.0,0.686658,0.001052,0.0,0.0,0.0,0.0,0.779468,0.001053,0.0,0.0,0.0,0.0,0.646361,0.000736,0.0,0.0,0.0,0.0,0.637589,0.000736,0.0,0.0,0.0,0.0,0.573263,0.000642,1e-06,0.0,0.0,0.0,0.545996,0.000641,0.001166,0.0,0.0,0.0,0.553558,0.001054,0.237846,0.0,0.0,0.0,0.701009,0.001055,0.00725,0.0,0.0,0.0,0.696055,0.000548,0.0,0.0,0.0,0.0,0.589406
51,19-Nov-94,24:00:00,172.819014,0.000153,0.0,0.0,0.0,0.0,0.629272,0.000436,0.0,0.0,0.0,0.0,0.873914,0.000436,0.0,0.0,0.0,0.0,0.84672,0.000437,0.0,0.0,0.0,0.0,0.683539,0.000436,0.0,0.0,0.0,0.0,0.776356,0.000436,0.0,0.0,0.0,0.0,0.643691,0.000153,0.0,0.0,0.0,0.0,0.637253,0.000153,0.0,0.0,0.0,0.0,0.573145,0.000133,0.0,0.0,0.0,0.0,0.545996,0.000133,0.0,0.0,0.0,0.0,0.553558,0.000436,0.0,0.0,0.0,0.0,0.697892,0.000437,0.0,0.0,0.0,0.0,0.692934,0.000114,0.0,0.0,0.0,0.0,0.589406
52,20-Nov-94,24:00:00,168.592213,0.000639,0.0,0.0,0.0,0.0,0.628053,0.000869,0.0,0.0,0.0,0.0,0.871288,0.00087,0.0,0.0,0.0,0.0,0.84409,0.000871,0.0,0.0,0.0,0.0,0.680907,0.00087,0.0,0.0,0.0,0.0,0.773729,0.00087,0.0,0.0,0.0,0.0,0.641438,0.000637,0.0,0.0,0.0,0.0,0.635958,0.000637,0.0,0.0,0.0,0.0,0.571959,0.000557,0.0,0.0,0.0,0.0,0.545996,0.000556,0.0,0.0,0.0,0.0,0.553558,0.000871,0.0,0.0,0.0,0.0,0.695262,0.000872,0.0,0.0,0.0,0.0,0.690301,0.000476,0.0,0.0,0.0,0.0,0.589406
53,21-Nov-94,24:00:00,168.08435,0.000811,0.0,0.0,0.0,0.0,0.625546,0.000946,0.0,0.0,0.0,0.0,0.867747,0.000947,0.0,0.0,0.0,0.0,0.840543,0.000949,0.0,0.0,0.0,0.0,0.677354,0.000946,0.0,0.0,0.0,0.0,0.770185,0.000947,0.0,0.0,0.0,0.0,0.638398,0.000808,0.0,0.0,0.0,0.0,0.633461,0.000808,0.0,0.0,0.0,0.0,0.569462,0.000705,0.0,0.0,0.0,0.0,0.545996,0.000705,0.0,0.0,0.0,0.0,0.553558,0.000948,0.0,0.0,0.0,0.0,0.691712,0.000949,0.0,0.0,0.0,0.0,0.686746,0.000603,0.0,0.0,0.0,0.0,0.589406
54,22-Nov-94,24:00:00,168.011578,0.000597,0.0,0.0,0.0,0.0,0.623101,0.000724,0.0,0.0,0.0,0.0,0.86437,0.000726,0.0,0.0,0.0,0.0,0.837158,0.000727,0.0,0.0,0.0,0.0,0.673966,0.000724,0.0,0.0,0.0,0.0,0.766807,0.000725,0.0,0.0,0.0,0.0,0.6355,0.000594,0.0,0.0,0.0,0.0,0.631027,0.000594,0.0,0.0,0.0,0.0,0.567028,0.000519,0.0,0.0,0.0,0.0,0.54557,0.000518,0.0,0.0,0.0,0.0,0.553192,0.000726,0.0,0.0,0.0,0.0,0.688327,0.000727,0.0,0.0,0.0,0.0,0.683356,0.000443,0.0,0.0,0.0,0.0,0.589406
55,23-Nov-94,24:00:00,168.66361,0.000467,0.079724,0.0,0.019766,0.0,0.625636,0.000628,0.052841,0.0,0.02691,0.0,0.869255,0.00063,0.025919,0.0,0.00913,0.0,0.836445,0.00063,0.113469,0.0,0.006238,0.0,0.672534,0.000628,0.155817,0.0,0.01711,0.0,0.768371,0.000629,0.253918,0.0,0.017121,0.0,0.63679,0.000466,0.887089,0.0,0.024292,0.0,0.635025,0.000466,0.074855,0.0,0.023265,0.0,0.572122,0.000407,0.103322,0.0,0.023172,0.0,0.551807,0.000406,3.679487,0.0,0.026073,0.0,0.562248,0.000629,0.124125,0.0,0.010525,0.0,0.688013,0.00063,0.291578,0.0,0.007393,0.0,0.682088,0.000348,10.492926,0.0,0.033676,0.0,0.606693
56,24-Nov-94,24:00:00,542.237341,0.000433,10.698396,0.0,0.049282,0.0,0.795537,0.000672,48.54458,39.11522,0.027059,0.019102,0.997865,0.000673,16.019374,0.0,0.014219,0.0,0.912501,0.000674,74.222549,0.0,0.00843,0.0,0.724155,0.000672,32.544303,0.0,0.02482,0.0,0.893202,0.000673,20.942893,0.0,0.034674,0.0,0.764564,0.000432,39.559196,0.0,0.028779,0.0,0.770392,0.000432,6.0338,0.0,0.03312,0.0,0.714997,0.000377,5.544268,0.0,0.029927,0.0,0.688959,0.000376,91.032699,0.0,0.031057,0.0,0.707234,0.000673,57.574557,0.0,0.020831,0.0,0.782022,0.000674,219.827402,0.0,0.01711,0.0,0.760273,0.000322,54.197674,0.0,0.026451,0.0,0.764722
57,25-Nov-94,24:00:00,673.150108,0.000781,4.201623,0.0,0.001156,0.0,0.861345,0.000972,201.707768,195.30366,0.001849,0.001849,1.0,0.000974,9.328401,0.0,0.0,0.0,0.926645,0.000975,30.076405,0.0,0.0,0.0,0.728722,0.000973,17.573971,0.0,0.001194,0.0,0.935469,0.000973,6.335682,0.0,0.001157,0.0,0.813758,0.000778,11.891077,0.0,0.001573,0.0,0.815932,0.000778,3.367544,0.0,0.000866,0.0,0.760916,0.000679,1.837961,0.0,0.001472,0.0,0.729946,0.000678,28.323205,0.0,0.003506,0.0,0.756675,0.000974,35.507805,0.0,0.0,0.0,0.80991,0.000975,102.416098,0.0,0.0,0.0,0.777451,0.000581,7.987155,0.0,0.005432,0.0,0.808876
58,26-Nov-94,24:00:00,600.494901,9.9e-05,0.913775,0.0,0.003627,0.0,0.868389,0.0002,248.754752,246.158112,0.006274,0.006274,1.0,0.0002,4.979331,0.0,0.006261,0.0,0.938486,0.0002,18.755777,0.0,0.004547,0.0,0.737086,0.000199,6.489459,0.0,0.005184,0.0,0.946424,0.0002,1.426223,0.0,0.00297,0.0,0.819427,9.9e-05,4.487398,0.0,0.005444,0.0,0.82648,9.9e-05,0.893542,0.0,0.002365,0.0,0.76514,8.7e-05,0.548813,0.0,0.004629,0.0,0.739679,8.7e-05,12.596163,0.0,0.006962,0.0,0.773346,0.0002,13.595716,0.0,0.004079,0.0,0.817584,0.0002,44.992392,0.0,0.00424,0.0,0.785336,7.4e-05,11.394184,0.0,0.010418,0.0,0.834817
59,27-Nov-94,24:00:00,552.301805,0.000559,0.262657,0.0,0.0,0.0,0.87378,0.000635,226.498543,225.128171,0.0,0.0,1.0,0.000636,4.807608,0.0,0.0,0.0,0.95169,0.000637,19.862912,0.0,0.0,0.0,0.74691,0.000635,3.272515,0.0,0.0,0.0,0.956206,0.000636,0.363014,0.0,0.0,0.0,0.823942,0.000557,1.243892,0.0,0.0,0.0,0.834597,0.000557,0.315415,0.0,0.0,0.0,0.769024,0.000486,0.226771,0.0,0.0,0.0,0.74682,0.000486,3.9139,0.0,0.0,0.0,0.783372,0.000636,8.991576,0.0,0.0,0.0,0.826228,0.000638,33.855162,0.0,0.0,0.0,0.794412,0.000416,0.353786,0.0,0.0,0.0,0.849894
60,28-Nov-94,24:00:00,397.601076,0.000557,0.023936,0.0,0.0,0.0,0.87378,0.000707,158.17467,157.874808,0.0,0.0,1.0,0.000709,1.319518,0.0,0.0,0.0,0.95169,0.00071,4.465926,0.0,0.0,0.0,0.74691,0.000707,0.519461,0.0,0.0,0.0,0.956206,0.000708,0.011675,0.0,0.0,0.0,0.823942,0.000555,0.045193,0.0,0.0,0.0,0.834597,0.000554,0.044617,0.0,0.0,0.0,0.769024,0.000484,0.013492,0.0,0.0,0.0,0.74682,0.000483,0.138039,0.0,0.0,0.0,0.783372,0.000709,1.858614,0.0,0.0,0.0,0.826228,0.00071,6.311252,0.0,0.0,0.0,0.794412,0.000413,0.0,0.0,0.0,0.0,0.849894
61,29-Nov-94,24:00:00,289.771501,0.000753,0.0,0.0,0.0,0.0,0.87378,0.000796,96.360279,96.299817,0.0,0.0,1.0,0.000797,0.334363,0.0,0.0,0.0,0.95169,0.000798,1.074727,0.0,0.0,0.0,0.74691,0.000796,0.078913,0.0,0.0,0.0,0.956206,0.000796,0.0,0.0,0.0,0.0,0.823942,0.00075,0.0,0.0,0.0,0.0,0.834597,0.00075,0.007759,0.0,0.0,0.0,0.769024,0.000655,0.0,0.0,0.0,0.0,0.74682,0.000654,0.0,0.0,0.0,0.0,0.783372,0.000797,0.394707,0.0,0.0,0.0,0.826228,0.000799,1.27183,0.0,0.0,0.0,0.794412,0.00056,0.0,0.0,0.0,0.0,0.849894
62,30-Nov-94,24:00:00,215.633542,0.000279,0.0,0.0,0.0,0.0,0.87378,0.000419,59.947421,59.936972,0.0,0.0,1.0,0.000419,0.093172,0.0,0.0,0.0,0.95169,0.00042,0.175133,0.0,0.0,0.0,0.74691,0.000419,0.0,0.0,0.0,0.0,0.956206,0.000419,0.0,0.0,0.0,0.0,0.823942,0.000278,0.0,0.0,0.0,0.0,0.834597,0.000277,0.0,0.0,0.0,0.0,0.769024,0.000242,0.0,0.0,0.0,0.0,0.74682,0.000242,0.0,0.0,0.0,0.0,0.783372,0.000419,0.058747,0.0,0.0,0.0,0.826228,0.00042,0.038185,0.0,0.0,0.0,0.794412,0.000207,0.0,0.0,0.0,0.0,0.849894
63,01-Dec-94,24:00:00,197.408052,0.000372,0.0,0.0,0.0,0.0,0.87378,0.000398,41.497202,41.497202,0.0,0.0,1.0,0.000398,0.000558,0.0,0.0,0.0,0.95169,0.000398,0.0,0.0,0.0,0.0,0.74691,0.000398,0.0,0.0,0.0,0.0,0.956206,0.000398,0.0,0.0,0.0,0.0,0.823942,0.00037,0.0,0.0,0.0,0.0,0.834597,0.00037,0.0,0.0,0.0,0.0,0.769024,0.000323,0.0,0.0,0.0,0.0,0.74682,0.000323,0.0,0.0,0.0,0.0,0.783372,0.000398,0.0,0.0,0.0,0.0,0.826228,0.000399,0.0,0.0,0.0,0.0,0.794412,0.000276,0.0,0.0,0.0,0.0,0.849894
64,02-Dec-94,24:00:00,907.412895,0.000217,121.529978,111.920062,0.068958,0.032144,0.960697,0.000332,480.285011,224.41118,0.071549,0.071549,1.0,0.000332,92.989253,47.955341,0.064267,0.052189,0.988692,0.000332,173.852811,0.0,0.053451,0.0,0.870509,0.000332,128.219268,82.455279,0.070789,0.059841,0.990277,0.000332,144.925155,117.572164,0.073039,0.021689,0.936503,0.000216,175.689206,119.518806,0.075801,0.027559,0.94625,0.000216,8.004076,1.641505,0.068292,0.000924,0.914458,0.000189,6.420415,0.0,0.067436,0.0,0.890678,0.000188,109.641497,8.559299,0.066983,0.0038,0.920278,0.000332,116.836576,32.134783,0.06504,0.021597,0.937359,0.000332,389.875312,5.905683,0.063829,0.012432,0.918556,0.000161,564.922316,492.085214,0.068327,0.024546,0.954481
65,03-Dec-94,24:00:00,4876.989141,0.000661,566.199796,561.177243,0.0,0.0,1.0,0.000751,1085.188289,792.176272,0.0,0.0,1.0,0.000752,272.458078,212.299901,0.0,0.0,1.0,0.000752,182.887043,0.0,0.0,0.0,0.960715,0.000751,393.255894,357.044049,0.0,0.0,1.0,0.000752,738.792019,727.768967,0.000948,0.000948,1.0,0.000658,446.742926,430.189181,0.0,0.0,1.0,0.000658,22.090555,17.303839,0.0,0.0,1.0,0.000575,2.840451,0.0,0.0,0.0,0.97803,0.000575,102.143932,66.078487,0.0,0.0,1.0,0.000752,373.782664,265.286368,0.003714,0.003714,1.0,0.000752,557.261046,96.688433,0.004464,0.004464,1.0,0.000492,278.873529,275.783977,0.0,0.0,1.0
66,04-Dec-94,24:00:00,4134.48136,0.000315,310.076334,309.600169,0.0,0.0,1.0,0.000338,856.768944,781.863694,0.0,0.0,1.0,0.000338,251.880482,234.614929,0.0,0.0,1.0,0.000339,44.665597,0.0,0.0,0.0,0.960715,0.000338,289.69743,283.175541,0.0,0.0,1.0,0.000338,296.290268,295.857372,0.0,0.0,1.0,0.000314,149.458558,148.872492,0.0,0.0,1.0,0.000314,19.453211,18.487325,0.0,0.0,1.0,0.000275,0.164916,0.0,0.0,0.0,0.97803,0.000274,25.031551,23.764926,0.0,0.0,1.0,0.000338,357.45114,329.267284,0.0,0.0,1.0,0.000339,234.492621,129.737069,0.0,0.0,1.0,0.000234,38.515713,38.515713,0.0,0.0,1.0
67,05-Dec-94,24:00:00,2114.244933,0.000367,118.395827,118.392281,0.0,0.0,1.0,0.000564,524.828318,505.679891,0.0,0.0,1.0,0.000565,169.708118,164.762852,0.0,0.0,1.0,0.000566,10.881146,0.0,0.0,0.0,0.960715,0.000564,145.043528,144.054796,0.0,0.0,1.0,0.000565,97.170701,97.170041,0.0,0.0,1.0,0.000366,53.521457,53.521457,0.0,0.0,1.0,0.000365,10.814774,10.630643,0.0,0.0,1.0,0.000319,0.0,0.0,0.0,0.0,0.97803,0.000318,26.628233,24.248329,0.001273,0.001273,1.0,0.000565,226.656239,219.904799,0.0,0.0,1.0,0.000566,102.347396,81.15036,0.0,0.0,1.0,0.000272,116.195695,113.310539,0.002596,0.002596,1.0
68,06-Dec-94,24:00:00,1217.654847,0.000682,63.452966,63.452966,0.0,0.0,1.0,0.000976,298.652093,295.280063,0.0,0.0,1.0,0.000978,101.302346,99.960864,0.0,0.0,1.0,0.000979,1.494259,0.0,0.0,0.0,0.960715,0.000976,73.766104,73.765443,0.0,0.0,1.0,0.000977,62.694861,62.694861,0.0,0.0,1.0,0.000679,36.723626,36.723626,0.0,0.0,1.0,0.000679,5.487011,5.486023,0.0,0.0,1.0,0.000593,0.0,0.0,0.0,0.0,0.97803,0.000592,18.53031,18.280149,0.0,0.0,1.0,0.000978,124.323253,123.308198,0.0,0.0,1.0,0.00098,43.681584,42.38981,0.0,0.0,1.0,0.000506,39.306704,39.306704,0.0,0.0,1.0
69,07-Dec-94,24:00:00,849.672546,0.00053,48.33539,48.33539,0.0,0.0,1.0,0.000667,182.522664,182.522664,0.0,0.0,1.0,0.000669,60.743033,60.734857,0.0,0.0,1.0,0.00067,0.0,0.0,0.0,0.0,0.960715,0.000667,46.480892,46.480892,0.0,0.0,1.0,0.000668,53.287051,53.287051,0.0,0.0,1.0,0.000527,31.485982,31.485982,0.0,0.0,1.0,0.000527,3.209227,3.209227,0.0,0.0,1.0,0.00046,0.0,0.0,0.0,0.0,0.97803,0.000458,7.562629,7.561273,0.0,0.0,1.0,0.000669,71.507154,71.500866,0.0,0.0,1.0,0.00067,24.001891,24.001891,0.0,0.0,1.0,0.000392,35.562905,35.562905,0.0,0.0,1.0
70,08-Dec-94,24:00:00,644.040161,0.00055,41.57978,41.57978,0.0,0.0,1.0,0.0007,127.917092,127.917092,0.0,0.0,1.0,0.000702,40.21936,40.21936,0.0,0.0,1.0,0.000703,0.0,0.0,0.0,0.0,0.960715,0.000701,35.620044,35.620044,0.0,0.0,1.0,0.000701,47.069595,47.069595,0.0,0.0,1.0,0.000547,27.831729,27.831729,0.0,0.0,1.0,0.000546,2.277811,2.277811,0.0,0.0,1.0,0.000477,0.0,0.0,0.0,0.0,0.97803,0.000476,5.456385,5.456385,0.0,0.0,1.0,0.000702,47.561802,47.561802,0.0,0.0,1.0,0.000704,16.355535,16.355535,0.0,0.0,1.0,0.000407,33.490167,33.490167,0.0,0.0,1.0
