Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13
   Ordinate,Date,Time,Warm Springs Dam Inflow FLOW,Dry Creek 20 ET-POTENTIAL,Dry Creek 20 FLOW,Dry Creek 20 FLOW-BASE,Dry Creek 20 INFILTRATION,Dry Creek 20 PERC-SOIL,Dry Creek 20 SATURATION FRACTION,Dry Creek 30 ET-POTENTIAL,Dry Creek 30 FLOW,Dry Creek 30 FLOW-BASE,Dry Creek 30 INFILTRATION,Dry Creek 30 PERC-SOIL,Dry Creek 30 SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
175,23-Mar-95,24:00:00,1196.635209,0.001514,315.924647,315.851932,0.0,0.0,1.0,0.001303,876.357377,871.246309,0.0,0.0,1.0
176,24-Mar-95,24:00:00,833.318693,0.001671,267.209423,267.209423,0.0,0.0,1.0,0.001561,565.138205,565.138205,0.0,0.0,1.0
177,25-Mar-95,24:00:00,728.562724,0.001655,239.429687,239.429687,0.0,0.0,0.998814,0.00153,488.700273,488.700273,0.0,0.0,0.999548
178,26-Mar-95,24:00:00,652.859406,0.001952,214.798114,214.798114,0.0,0.0,0.993841,0.00167,437.700575,437.700575,0.0,0.0,0.99599
179,27-Mar-95,24:00:00,586.47475,0.002167,192.954412,192.954412,0.0,0.0,0.986794,0.001958,393.203155,393.203155,0.0,0.0,0.989847
180,28-Mar-95,24:00:00,527.629611,0.002026,173.583362,173.583362,0.0,0.0,0.97962,0.001756,353.766563,353.766563,0.0,0.0,0.983499
181,29-Mar-95,24:00:00,475.447117,0.001405,156.40539,156.40539,0.0,0.0,0.973712,0.001425,318.794941,318.794941,0.0,0.0,0.977973
182,30-Mar-95,24:00:00,429.173181,0.001188,141.172536,141.172536,0.0,0.0,0.96911,0.001093,287.78277,287.78277,0.0,0.0,0.9736
183,31-Mar-95,24:00:00,388.139686,0.001878,127.664876,127.664876,0.0,0.0,0.963914,0.001709,260.282361,260.282361,0.0,0.0,0.968665
184,01-Apr-95,24:00:00,351.75409,0.00224,115.687357,115.687357,0.0,0.0,0.956948,0.001843,235.896665,235.896665,0.0,0.0,0.962675
185,02-Apr-95,24:00:00,319.490863,0.001911,105.06698,105.06698,0.0,0.0,0.949728,0.001919,214.273529,214.273529,0.0,0.0,0.956216
186,03-Apr-95,24:00:00,290.883905,0.001795,95.650307,95.650307,0.0,0.0,0.943514,0.001552,195.100622,195.100622,0.0,0.0,0.950456
187,04-Apr-95,24:00:00,265.519825,0.00148,87.301251,87.301251,0.0,0.0,0.937793,0.00127,178.100927,178.100927,0.0,0.0,0.945481
188,05-Apr-95,24:00:00,314.16698,0.000368,89.162564,79.899114,0.011581,0.0,0.956434,0.000418,226.501597,195.211554,0.025076,0.008475,0.980029
189,06-Apr-95,24:00:00,731.700029,0.000905,92.793233,85.639799,0.008506,0.001139,0.99286,0.000868,641.318981,599.12517,0.020102,0.020102,1.0
190,07-Apr-95,24:00:00,551.324419,0.001132,97.525016,95.474279,0.002513,0.002513,1.0,0.000602,451.326768,441.911451,0.00458,0.00458,1.0
191,08-Apr-95,24:00:00,334.526602,0.001884,68.492124,68.48897,0.0,0.0,1.0,0.001601,264.843508,263.514274,0.0,0.0,1.0
192,09-Apr-95,24:00:00,244.243461,0.002061,61.277865,61.277865,0.0,0.0,0.999448,0.001929,182.723766,182.723766,0.0,0.0,1.0
193,10-Apr-95,24:00:00,219.50766,0.001847,56.832381,56.832381,0.0,0.0,0.995099,0.001565,162.565989,162.565989,0.0,0.0,0.997951
194,11-Apr-95,24:00:00,210.914288,0.000819,53.792863,52.993947,0.003808,0.000627,0.991485,0.000751,157.7848,155.449708,0.012605,0.010488,0.995523
195,12-Apr-95,24:00:00,482.579369,0.001577,70.670832,67.598017,0.000929,0.000929,1.0,0.001257,412.357854,390.009567,0.002218,0.002218,1.0
196,13-Apr-95,24:00:00,254.318459,0.001753,47.992183,47.992183,0.0,0.0,1.0,0.00161,205.235588,204.827872,0.0,0.0,1.0
197,14-Apr-95,24:00:00,194.027877,0.00075,45.028462,45.028462,0.0,0.0,1.0,0.000531,148.954906,148.323788,0.000546,0.000546,1.0
198,15-Apr-95,24:00:00,183.707732,0.002084,42.435913,42.435913,0.0,0.0,0.999525,0.001655,141.113761,140.820936,0.0,0.0,1.0
199,16-Apr-95,24:00:00,163.756099,0.000909,40.139586,40.139586,0.0,0.0,0.996965,0.00098,123.52912,123.528287,0.0,0.0,1.0
200,17-Apr-95,24:00:00,152.106833,0.002086,38.105998,38.105998,0.0,0.0,0.991902,0.001855,113.93975,113.93975,0.0,0.0,0.999491
201,18-Apr-95,24:00:00,142.518652,0.001882,36.305454,36.305454,0.0,0.0,0.984956,0.001543,106.159989,106.159989,0.0,0.0,0.99565
202,19-Apr-95,24:00:00,134.058836,0.001748,34.711617,34.711617,0.0,0.0,0.978918,0.00166,99.300119,99.300119,0.0,0.0,0.990379
203,20-Apr-95,24:00:00,126.565929,0.002188,33.30113,33.30113,0.0,0.0,0.972182,0.001966,93.223079,93.223079,0.0,0.0,0.984049
204,21-Apr-95,24:00:00,119.929454,0.002523,32.053272,32.053272,0.0,0.0,0.964174,0.002247,87.839227,87.839227,0.0,0.0,0.976875
205,22-Apr-95,24:00:00,114.052575,0.002523,30.949668,30.949668,0.0,0.0,0.95551,0.002301,83.070176,83.070176,0.0,0.0,0.969081
206,23-Apr-95,24:00:00,108.849439,0.001732,29.974019,29.974019,0.0,0.0,0.948241,0.00254,78.846433,78.846433,0.0,0.0,0.960895
207,24-Apr-95,24:00:00,104.243901,0.001658,29.111868,29.111868,0.0,0.0,0.94236,0.002337,75.106366,75.106366,0.0,0.0,0.952443
208,25-Apr-95,24:00:00,100.168424,0.001574,28.350393,28.350393,0.0,0.0,0.936739,0.001918,71.795308,71.795308,0.0,0.0,0.94502
209,26-Apr-95,24:00:00,106.230263,0.001343,27.678219,27.678219,0.0,0.0,0.933862,0.001161,78.566649,68.864774,0.006345,0.0,0.956996
210,27-Apr-95,24:00:00,117.457688,0.000592,31.215765,27.08526,0.009629,0.0,0.93857,0.000682,87.610885,76.848503,0.026737,0.016058,0.97292
211,28-Apr-95,24:00:00,719.005426,0.000857,35.187208,26.562568,0.005978,0.0,0.985691,0.000951,685.782886,628.700591,0.013551,0.013551,1.0
212,29-Apr-95,24:00:00,315.485455,0.001424,31.426911,28.812815,0.009771,0.006088,0.989176,0.001577,282.629351,278.163867,0.020934,0.020934,1.0
213,30-Apr-95,24:00:00,1562.13518,0.001626,416.403596,390.222406,0.025463,0.025463,1.0,0.0016,1150.409104,1069.701935,0.029938,0.029938,1.0
214,01-May-95,24:00:00,555.677243,0.001962,60.811352,60.811352,0.0,0.0,1.0,0.001443,489.650749,487.31373,0.0,0.0,1.0
215,02-May-95,24:00:00,273.267089,0.002069,54.91251,54.91251,0.0,0.0,0.997889,0.001799,217.822231,217.822231,0.0,0.0,0.999227
216,03-May-95,24:00:00,236.07521,0.002107,51.259125,51.259125,0.0,0.0,0.991663,0.001797,184.677779,184.677779,0.0,0.0,0.994924
217,04-May-95,24:00:00,216.629057,0.00205,48.0224,48.0224,0.0,0.0,0.984351,0.001621,168.498459,168.498459,0.0,0.0,0.988934
218,05-May-95,24:00:00,199.922869,0.002009,45.154975,45.154975,0.0,0.0,0.977386,0.001866,154.672599,154.672599,0.0,0.0,0.983016
219,06-May-95,24:00:00,185.132413,0.001975,42.615096,42.615096,0.0,0.0,0.970509,0.002059,142.43297,142.43297,0.0,0.0,0.976315
220,07-May-95,24:00:00,172.024741,0.00175,40.365729,40.365729,0.0,0.0,0.964246,0.001612,131.58433,131.58433,0.0,0.0,0.970059
221,08-May-95,24:00:00,160.409124,0.000605,38.37403,38.37403,0.0,0.0,0.960089,0.000971,121.96896,121.96896,0.0,0.0,0.965615
222,09-May-95,24:00:00,150.116846,0.002086,36.610866,36.610866,0.0,0.0,0.955543,0.001995,113.44741,113.44741,0.0,0.0,0.960462
223,10-May-95,24:00:00,140.998281,0.001802,35.050399,35.050399,0.0,0.0,0.949102,0.001787,105.896007,105.896007,0.0,0.0,0.95409
224,11-May-95,24:00:00,143.360259,0.000679,40.285611,33.669711,0.010151,0.0,0.952565,0.000482,103.237936,99.205064,0.00952,0.0,0.956203
225,12-May-95,24:00:00,175.243135,0.001285,34.128785,32.448476,0.0,0.0,0.978433,0.001271,141.109152,118.240632,0.006733,0.001515,0.998993
226,13-May-95,24:00:00,136.041802,0.001262,31.388369,31.368666,0.000366,0.0,0.978485,0.001461,104.598057,103.643377,0.00359,0.00359,1.0
227,14-May-95,24:00:00,359.494009,0.001453,41.997123,36.451168,0.006444,0.00052,0.998808,0.000883,318.588958,300.397384,0.007667,0.007667,1.0
228,15-May-95,24:00:00,194.432098,0.002341,30.155658,30.155658,0.0,0.0,1.0,0.001912,163.173747,162.65094,0.0,0.0,1.0
229,16-May-95,24:00:00,132.663748,0.001764,29.320224,29.320224,0.0,0.0,0.997964,0.002034,103.217134,103.217134,0.0,0.0,0.999185
230,17-May-95,24:00:00,122.704927,0.002059,28.60748,28.60748,0.0,0.0,0.991971,0.002407,94.053096,94.053096,0.0,0.0,0.993744
231,18-May-95,24:00:00,116.654563,0.002691,27.978669,27.978669,0.0,0.0,0.983828,0.002593,88.639469,88.639469,0.0,0.0,0.985276
232,19-May-95,24:00:00,111.405889,0.001317,27.424296,27.424296,0.0,0.0,0.976946,0.001816,83.949431,83.949431,0.0,0.0,0.977583
233,20-May-95,24:00:00,106.76411,0.001114,26.935942,26.935942,0.0,0.0,0.972676,0.001235,79.799692,79.799692,0.0,0.0,0.972478
234,21-May-95,24:00:00,102.657315,0.001656,26.506141,26.506141,0.0,0.0,0.967996,0.001764,76.125965,76.125965,0.0,0.0,0.967382
235,22-May-95,24:00:00,99.02492,0.00199,26.12827,26.12827,0.0,0.0,0.961884,0.002593,72.874338,72.874338,0.0,0.0,0.959938
236,23-May-95,24:00:00,95.813275,0.002163,25.796453,25.796453,0.0,0.0,0.954764,0.002536,69.99708,69.99708,0.0,0.0,0.951072
237,24-May-95,24:00:00,92.974804,0.001795,25.505479,25.505479,0.0,0.0,0.947795,0.002774,67.45186,67.45186,0.0,0.0,0.941877
238,25-May-95,24:00:00,90.467304,0.001641,25.250728,25.250728,0.0,0.0,0.94202,0.002141,65.201133,65.201133,0.0,0.0,0.933538
239,26-May-95,24:00:00,88.253346,0.002337,25.028097,25.028097,0.0,0.0,0.935051,0.002664,63.211598,63.211598,0.0,0.0,0.925314
240,27-May-95,24:00:00,86.29973,0.002643,24.833952,24.833952,0.0,0.0,0.926579,0.002719,61.453718,61.453718,0.0,0.0,0.916064
241,28-May-95,24:00:00,84.577011,0.002389,24.665065,24.665065,0.0,0.0,0.918079,0.003048,59.901296,59.901296,0.0,0.0,0.90627
242,29-May-95,24:00:00,83.05907,0.001821,24.518576,24.518576,0.0,0.0,0.910828,0.002562,58.531096,58.531096,0.0,0.0,0.896609
243,30-May-95,24:00:00,81.722742,0.002547,24.391945,24.391945,0.0,0.0,0.903369,0.002614,57.322509,57.322509,0.0,0.0,0.887729
244,31-May-95,24:00:00,80.547478,0.001683,24.282921,24.282921,0.0,0.0,0.896025,0.00157,56.257253,56.257253,0.0,0.0,0.880575
245,01-Jun-95,24:00:00,79.515053,0.002194,24.189507,24.189507,0.0,0.0,0.889492,0.001893,55.319116,55.319116,0.0,0.0,0.874636
246,02-Jun-95,24:00:00,78.6093,0.00262,24.109929,24.109929,0.0,0.0,0.881132,0.002358,54.493716,54.493716,0.0,0.0,0.867432
247,03-Jun-95,24:00:00,77.815882,0.00294,24.042617,24.042617,0.0,0.0,0.871808,0.002501,53.768297,53.768297,0.0,0.0,0.858968
248,04-Jun-95,24:00:00,77.122077,0.0031,23.986174,23.986174,0.0,0.0,0.861445,0.002415,53.131545,53.131545,0.0,0.0,0.850594
249,05-Jun-95,24:00:00,76.516604,0.003078,23.939364,23.939364,0.0,0.0,0.850694,0.001843,52.573422,52.573422,0.0,0.0,0.843051
250,06-Jun-95,24:00:00,75.989455,0.002894,23.901089,23.901089,0.0,0.0,0.84038,0.002467,52.085028,52.085028,0.0,0.0,0.835592
251,07-Jun-95,24:00:00,75.531752,0.002589,23.870374,23.870374,0.0,0.0,0.8309,0.002694,51.658466,51.658466,0.0,0.0,0.827259
252,08-Jun-95,24:00:00,75.135621,0.001659,23.846355,23.846355,0.0,0.0,0.823843,0.001954,51.286731,51.286731,0.0,0.0,0.819079
253,09-Jun-95,24:00:00,74.794076,0.002541,23.828265,23.828265,0.0,0.0,0.816588,0.002386,50.96361,50.96361,0.0,0.0,0.811754
254,10-Jun-95,24:00:00,74.500921,0.002886,23.815424,23.815424,0.0,0.0,0.807466,0.002725,50.683593,50.683593,0.0,0.0,0.80296
255,11-Jun-95,24:00:00,74.250656,0.003039,23.807226,23.807226,0.0,0.0,0.797279,0.002749,50.441789,50.441789,0.0,0.0,0.793577
256,12-Jun-95,24:00:00,74.038407,0.002465,23.803137,23.803137,0.0,0.0,0.787583,0.001836,50.233862,50.233862,0.0,0.0,0.785469
257,13-Jun-95,24:00:00,74.063517,0.000863,23.80268,23.80268,0.0,0.0,0.781777,0.000627,50.286703,50.055965,0.002941,0.0,0.782192
258,14-Jun-95,24:00:00,80.905783,0.001858,24.84278,23.805433,0.001269,0.0,0.784474,0.001721,56.039935,49.904683,0.000894,0.0,0.793516
259,15-Jun-95,24:00:00,73.719782,0.001571,23.81102,23.81102,0.0,0.0,0.784627,0.001211,49.902874,49.77699,0.0,0.0,0.793516
260,16-Jun-95,24:00:00,73.490021,0.001663,23.81911,23.81911,0.0,0.0,0.783522,0.001122,49.670199,49.670199,0.0,0.0,0.793516
261,17-Jun-95,24:00:00,73.411916,0.002249,23.829406,23.829406,0.0,0.0,0.777909,0.001645,49.581926,49.581926,0.0,0.0,0.791229
262,18-Jun-95,24:00:00,73.352174,0.002886,23.841645,23.841645,0.0,0.0,0.769223,0.002269,49.510057,49.510057,0.0,0.0,0.784521
263,19-Jun-95,24:00:00,73.308682,0.003091,23.855596,23.855596,0.0,0.0,0.758992,0.002577,49.452715,49.452715,0.0,0.0,0.776241
264,20-Jun-95,24:00:00,73.279568,0.00318,23.87105,23.87105,0.0,0.0,0.748247,0.002768,49.408236,49.408236,0.0,0.0,0.767098
265,21-Jun-95,24:00:00,73.26317,0.003206,23.887823,23.887823,0.0,0.0,0.737293,0.002969,49.375142,49.375142,0.0,0.0,0.757283
266,22-Jun-95,24:00:00,73.258011,0.003556,23.905753,23.905753,0.0,0.0,0.725851,0.003195,49.352122,49.352122,0.0,0.0,0.746817
267,23-Jun-95,24:00:00,73.262781,0.003396,23.924693,23.924693,0.0,0.0,0.713919,0.00249,49.338014,49.338014,0.0,0.0,0.737255
268,24-Jun-95,24:00:00,73.276318,0.003674,23.944515,23.944515,0.0,0.0,0.701803,0.003133,49.331783,49.331783,0.0,0.0,0.72737
269,25-Jun-95,24:00:00,73.29759,0.003063,23.965103,23.965103,0.0,0.0,0.690063,0.003263,49.332515,49.332515,0.0,0.0,0.716475
270,26-Jun-95,24:00:00,73.32568,0.002222,23.986356,23.986356,0.0,0.0,0.681026,0.002745,49.339394,49.339394,0.0,0.0,0.706161
271,27-Jun-95,24:00:00,73.359775,0.002312,24.008183,24.008183,0.0,0.0,0.673436,0.002684,49.3517,49.3517,0.0,0.0,0.696914
272,28-Jun-95,24:00:00,73.399152,0.001679,24.030502,24.030502,0.0,0.0,0.666468,0.002689,49.36879,49.36879,0.0,0.0,0.68763
273,29-Jun-95,24:00:00,73.443169,0.001686,24.053242,24.053242,0.0,0.0,0.660649,0.002095,49.390096,49.390096,0.0,0.0,0.679459
274,30-Jun-95,24:00:00,73.491256,0.002042,24.076339,24.076339,0.0,0.0,0.65426,0.002166,49.415112,49.415112,0.0,0.0,0.672043
275,01-Jul-95,24:00:00,73.542907,0.001912,24.099734,24.099734,0.0,0.0,0.64751,0.002143,49.443389,49.443389,0.0,0.0,0.664858
276,02-Jul-95,24:00:00,73.59767,0.002182,24.123379,24.123379,0.0,0.0,0.640528,0.002984,49.474528,49.474528,0.0,0.0,0.656162
277,03-Jul-95,24:00:00,73.655147,0.002833,24.147226,24.147226,0.0,0.0,0.632066,0.003089,49.508174,49.508174,0.0,0.0,0.645588
278,04-Jul-95,24:00:00,73.714981,0.002688,24.171236,24.171236,0.0,0.0,0.622575,0.002908,49.544013,49.544013,0.0,0.0,0.635334
279,05-Jul-95,24:00:00,73.776856,0.003048,24.195372,24.195372,0.0,0.0,0.612569,0.002928,49.581765,49.581765,0.0,0.0,0.625128
280,06-Jul-95,24:00:00,73.84049,0.003178,24.219602,24.219602,0.0,0.0,0.601949,0.002829,49.621181,49.621181,0.0,0.0,0.615331
281,07-Jul-95,24:00:00,73.905634,0.00274,24.243896,24.243896,0.0,0.0,0.592011,0.002064,49.66204,49.66204,0.0,0.0,0.606977
282,08-Jul-95,24:00:00,73.972064,0.002711,24.26823,24.26823,0.0,0.0,0.582523,0.00197,49.704145,49.704145,0.0,0.0,0.600105
283,09-Jul-95,24:00:00,74.039582,0.002818,24.292579,24.292579,0.0,0.0,0.572871,0.002079,49.747321,49.747321,0.0,0.0,0.592936
284,10-Jul-95,24:00:00,74.108012,0.002702,24.316924,24.316924,0.0,0.0,0.563443,0.002052,49.791413,49.791413,0.0,0.0,0.585881
285,11-Jul-95,24:00:00,74.177195,0.002512,24.341244,24.341244,0.0,0.0,0.554393,0.002118,49.83628,49.83628,0.0,0.0,0.578796
286,12-Jul-95,24:00:00,74.246992,0.003292,24.365525,24.365525,0.0,0.0,0.544704,0.003114,49.881802,49.881802,0.0,0.0,0.570124
287,13-Jul-95,24:00:00,74.317277,0.003574,24.389749,24.389749,0.0,0.0,0.532993,0.003096,49.927865,49.927865,0.0,0.0,0.559312
288,14-Jul-95,24:00:00,74.387938,0.003582,24.413904,24.413904,0.0,0.0,0.52076,0.003077,49.974374,49.974374,0.0,0.0,0.548641
289,15-Jul-95,24:00:00,74.458876,0.003057,24.437978,24.437978,0.0,0.0,0.509141,0.003387,50.02124,50.02124,0.0,0.0,0.53786
290,16-Jul-95,24:00:00,74.530001,0.0013,24.46196,24.46196,0.0,0.0,0.501564,0.001547,50.068386,50.068386,0.0,0.0,0.528999
291,17-Jul-95,24:00:00,74.601233,0.00266,24.485839,24.485839,0.0,0.0,0.49467,0.002426,50.115741,50.115741,0.0,0.0,0.52209
292,18-Jul-95,24:00:00,74.672502,0.001996,24.509606,24.509606,0.0,0.0,0.486983,0.002706,50.163243,50.163243,0.0,0.0,0.513508
293,19-Jul-95,24:00:00,74.743742,0.002012,24.533253,24.533253,0.0,0.0,0.480195,0.002415,50.210836,50.210836,0.0,0.0,0.504893
294,20-Jul-95,24:00:00,74.814897,0.00209,24.556773,24.556773,0.0,0.0,0.47314,0.002397,50.258472,50.258472,0.0,0.0,0.49655
295,21-Jul-95,24:00:00,74.885915,0.002289,24.580159,24.580159,0.0,0.0,0.465622,0.001965,50.306104,50.306104,0.0,0.0,0.48906
296,22-Jul-95,24:00:00,74.956751,0.002388,24.603404,24.603404,0.0,0.0,0.457698,0.002453,50.353694,50.353694,0.0,0.0,0.481501
297,23-Jul-95,24:00:00,75.027361,0.002878,24.626503,24.626503,0.0,0.0,0.448494,0.001915,50.401204,50.401204,0.0,0.0,0.473995
298,24-Jul-95,24:00:00,75.097709,0.002254,24.649451,24.649451,0.0,0.0,0.439859,0.002163,50.448603,50.448603,0.0,0.0,0.467007
299,25-Jul-95,24:00:00,75.16776,0.003262,24.672243,24.672243,0.0,0.0,0.430385,0.002967,50.495862,50.495862,0.0,0.0,0.458322
300,26-Jul-95,24:00:00,75.237485,0.003408,24.694874,24.694874,0.0,0.0,0.418964,0.003069,50.542954,50.542954,0.0,0.0,0.447923
301,27-Jul-95,24:00:00,75.306855,0.002794,24.717341,24.717341,0.0,0.0,0.408181,0.002975,50.589856,50.589856,0.0,0.0,0.43751
302,28-Jul-95,24:00:00,75.375846,0.002896,24.739639,24.739639,0.0,0.0,0.398451,0.002647,50.636548,50.636548,0.0,0.0,0.427902
303,29-Jul-95,24:00:00,75.444435,0.003246,24.761765,24.761765,0.0,0.0,0.387989,0.002588,50.683008,50.683008,0.0,0.0,0.418656
304,30-Jul-95,24:00:00,75.5126,0.003376,24.783716,24.783716,0.0,0.0,0.376653,0.002866,50.729221,50.729221,0.0,0.0,0.409527
305,31-Jul-95,24:00:00,75.580324,0.003215,24.805488,24.805488,0.0,0.0,0.365389,0.003056,50.77517,50.77517,0.0,0.0,0.399417
306,01-Aug-95,24:00:00,75.647588,0.002861,24.82708,24.82708,0.0,0.0,0.354907,0.003061,50.820841,50.820841,0.0,0.0,0.388903
307,02-Aug-95,24:00:00,75.714378,0.002817,24.848488,24.848488,0.0,0.0,0.345063,0.002871,50.86622,50.86622,0.0,0.0,0.378718
308,03-Aug-95,24:00:00,75.780679,0.002126,24.86971,24.86971,0.0,0.0,0.336808,0.002983,50.911297,50.911297,0.0,0.0,0.368928
309,04-Aug-95,24:00:00,75.846477,0.001961,24.890743,24.890743,0.0,0.0,0.329621,0.002534,50.956059,50.956059,0.0,0.0,0.359214
310,05-Aug-95,24:00:00,75.91176,0.002137,24.911586,24.911586,0.0,0.0,0.322713,0.00273,51.000497,51.000497,0.0,0.0,0.350371
311,06-Aug-95,24:00:00,75.976517,0.002779,24.932236,24.932236,0.0,0.0,0.31427,0.002844,51.044602,51.044602,0.0,0.0,0.340718
312,07-Aug-95,24:00:00,76.040738,0.003221,24.952691,24.952691,0.0,0.0,0.303999,0.002722,51.088365,51.088365,0.0,0.0,0.331058
313,08-Aug-95,24:00:00,76.104413,0.003011,24.972949,24.972949,0.0,0.0,0.293187,0.003008,51.131779,51.131779,0.0,0.0,0.321419
314,09-Aug-95,24:00:00,76.167532,0.002881,24.99301,24.99301,0.0,0.0,0.283059,0.002306,51.174836,51.174836,0.0,0.0,0.3121
315,10-Aug-95,24:00:00,76.230089,0.002597,25.01287,25.01287,0.0,0.0,0.273726,0.002558,51.217529,51.217529,0.0,0.0,0.303831
316,11-Aug-95,24:00:00,76.292074,0.002921,25.032528,25.032528,0.0,0.0,0.264238,0.002842,51.259853,51.259853,0.0,0.0,0.294668
317,12-Aug-95,24:00:00,76.35348,0.003189,25.051984,25.051984,0.0,0.0,0.253931,0.0023,51.301802,51.301802,0.0,0.0,0.28574
318,13-Aug-95,24:00:00,76.414302,0.002931,25.071234,25.071234,0.0,0.0,0.243231,0.002882,51.343369,51.343369,0.0,0.0,0.276902
319,14-Aug-95,24:00:00,76.474531,0.002429,25.090279,25.090279,0.0,0.0,0.234055,0.002786,51.384551,51.384551,0.0,0.0,0.267298
320,15-Aug-95,24:00:00,76.534163,0.002741,25.109117,25.109117,0.0,0.0,0.225371,0.002543,51.425343,51.425343,0.0,0.0,0.258092
321,16-Aug-95,24:00:00,76.593191,0.002489,25.127745,25.127745,0.0,0.0,0.216022,0.002426,51.46574,51.46574,0.0,0.0,0.249343
322,17-Aug-95,24:00:00,76.651611,0.002603,25.146164,25.146164,0.0,0.0,0.20746,0.002566,51.505737,51.505737,0.0,0.0,0.24097
323,18-Aug-95,24:00:00,76.709417,0.002101,25.164372,25.164372,0.0,0.0,0.199219,0.002291,51.545332,51.545332,0.0,0.0,0.232511
324,19-Aug-95,24:00:00,76.766603,0.002618,25.182368,25.182368,0.0,0.0,0.191368,0.002818,51.58452,51.58452,0.0,0.0,0.224012
325,20-Aug-95,24:00:00,76.823167,0.00224,25.200151,25.200151,0.0,0.0,0.182962,0.00244,51.623297,51.623297,0.0,0.0,0.214882
326,21-Aug-95,24:00:00,76.879103,0.002134,25.217719,25.217719,0.0,0.0,0.175553,0.002335,51.661662,51.661662,0.0,0.0,0.206886
327,22-Aug-95,24:00:00,76.934406,0.002767,25.235072,25.235072,0.0,0.0,0.167158,0.002701,51.699609,51.699609,0.0,0.0,0.198031
328,23-Aug-95,24:00:00,76.989074,0.002418,25.252209,25.252209,0.0,0.0,0.158164,0.00237,51.737138,51.737138,0.0,0.0,0.189252
329,24-Aug-95,24:00:00,77.043103,0.002127,25.269129,25.269129,0.0,0.0,0.150334,0.002245,51.774243,51.774243,0.0,0.0,0.181372
330,25-Aug-95,24:00:00,77.096488,0.00237,25.28583,25.28583,0.0,0.0,0.142744,0.002628,51.810923,51.810923,0.0,0.0,0.173243
331,26-Aug-95,24:00:00,77.149226,0.002517,25.302313,25.302313,0.0,0.0,0.134468,0.002509,51.847176,51.847176,0.0,0.0,0.164341
332,27-Aug-95,24:00:00,77.201315,0.002555,25.318576,25.318576,0.0,0.0,0.125835,0.002587,51.882998,51.882998,0.0,0.0,0.155701
333,28-Aug-95,24:00:00,77.25275,0.002373,25.334619,25.334619,0.0,0.0,0.117152,0.002358,51.918388,51.918388,0.0,0.0,0.147026
334,29-Aug-95,24:00:00,77.303529,0.002485,25.35044,25.35044,0.0,0.0,0.10894,0.002357,51.953343,51.953343,0.0,0.0,0.138917
335,30-Aug-95,24:00:00,77.353649,0.002457,25.366039,25.366039,0.0,0.0,0.100388,0.002416,51.98786,51.98786,0.0,0.0,0.13076
336,31-Aug-95,24:00:00,77.403107,0.002117,25.381415,25.381415,0.0,0.0,0.092486,0.002297,52.021939,52.021939,0.0,0.0,0.122622
337,01-Sep-95,24:00:00,77.4519,0.002454,25.396568,25.396568,0.0,0.0,0.084735,0.002178,52.055576,52.055576,0.0,0.0,0.114967
338,02-Sep-95,24:00:00,77.500027,0.00247,25.411497,25.411497,0.0,0.0,0.076276,0.00223,52.088771,52.088771,0.0,0.0,0.107489
339,03-Sep-95,24:00:00,77.547483,0.002613,25.426201,25.426201,0.0,0.0,0.06763,0.002352,52.12152,52.12152,0.0,0.0,0.09964
340,04-Sep-95,24:00:00,77.594268,0.002886,25.440679,25.440679,0.0,0.0,0.05828,0.00242,52.153823,52.153823,0.0,0.0,0.091474
341,05-Sep-95,24:00:00,77.640378,0.002933,25.454932,25.454932,0.0,0.0,0.048266,0.0025,52.185677,52.185677,0.0,0.0,0.082993
342,06-Sep-95,24:00:00,77.685812,0.002741,25.468958,25.468958,0.0,0.0,0.038512,0.002262,52.217081,52.217081,0.0,0.0,0.074693
343,07-Sep-95,24:00:00,77.730567,0.002317,25.482758,25.482758,0.0,0.0,0.029639,0.002298,52.248034,52.248034,0.0,0.0,0.066952
344,08-Sep-95,24:00:00,77.774642,0.001451,25.496329,25.496329,0.0,0.0,0.02326,0.002008,52.278533,52.278533,0.0,0.0,0.059747
345,09-Sep-95,24:00:00,77.818034,0.001786,25.509673,25.509673,0.0,0.0,0.017756,0.001767,52.308578,52.308578,0.0,0.0,0.053158
346,10-Sep-95,24:00:00,77.860741,0.001648,25.522788,25.522788,0.0,0.0,0.011901,0.002314,52.338168,52.338168,0.0,0.0,0.046127
347,11-Sep-95,24:00:00,77.902763,0.001792,25.535674,25.535674,0.0,0.0,0.005996,0.002091,52.3673,52.3673,0.0,0.0,0.038559
348,12-Sep-95,24:00:00,77.944096,0.001534,25.548331,25.548331,0.0,0.0,0.001186,0.001947,52.395973,52.395973,0.0,0.0,0.031505
349,13-Sep-95,24:00:00,77.984741,0.001652,25.560758,25.560758,0.0,0.0,0.0,0.002169,52.424187,52.424187,0.0,0.0,0.024586
350,14-Sep-95,24:00:00,78.024694,0.001972,25.572955,25.572955,0.0,0.0,0.0,0.002161,52.451939,52.451939,0.0,0.0,0.017246
