Col number,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
   Ordinate,Date,Time,Hopland Gage FLOW,Russian 60 ET-POTENTIAL,Russian 60 FLOW,Russian 60 FLOW-BASE,Russian 60 INFILTRATION,Russian 60 PERC-SOIL,Russian 60 SATURATION FRACTION,Russian 70 ET-POTENTIAL,Russian 70 FLOW,Russian 70 FLOW-BASE,Russian 70 INFILTRATION,Russian 70 PERC-SOIL,Russian 70 SATURATION FRACTION,WF Russian ET-POTENTIAL,WF Russian FLOW,WF Russian FLOW-BASE,WF Russian INFILTRATION,WF Russian PERC-SOIL,WF Russian SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type,, ,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
131,07-Feb-95,24:00:00,1032.908734,0.000807,198.760848,198.760848,0.0,0.0,0.992598,0.000807,217.736489,217.736489,0.0,0.0,0.995891,0.00069,353.885464,353.885464,0.0,0.0,1.0
132,08-Feb-95,24:00:00,987.905425,0.001123,187.1859,187.1859,0.0,0.0,0.989343,0.001122,205.056476,205.056476,0.0,0.0,0.992639,0.000961,333.276768,333.276768,0.0,0.0,0.999089
133,09-Feb-95,24:00:00,958.83205,0.000708,176.285036,176.285036,0.0,0.0,0.986201,0.000707,193.114909,193.114909,0.0,0.0,0.989499,0.000605,313.86823,313.86823,0.0,0.0,0.996871
134,10-Feb-95,24:00:00,930.447518,0.000423,166.018989,166.018989,0.0,0.0,0.984175,0.000423,181.868766,181.868766,0.0,0.0,0.987475,0.000362,295.589958,295.589958,0.0,0.0,0.995139
135,11-Feb-95,24:00:00,879.517477,0.000733,156.350791,156.350791,0.0,0.0,0.982291,0.000732,171.277549,171.277549,0.0,0.0,0.985592,0.000626,278.376131,278.376131,0.0,0.0,0.993527
136,12-Feb-95,24:00:00,861.206458,0.00036,147.245625,147.245625,0.0,0.0,0.980841,0.00036,161.303116,161.303116,0.0,0.0,0.984145,0.000308,284.02631,280.783237,0.002974,0.000732,0.997115
137,13-Feb-95,24:00:00,841.913856,0.00103,138.670703,138.670703,0.0,0.0,0.980834,0.001029,151.909549,151.909549,0.0,0.0,0.984138,0.000881,251.416461,251.354199,0.0,0.0,1.0
138,14-Feb-95,24:00:00,762.279285,0.001037,130.595146,130.595146,0.0,0.0,0.980834,0.001037,143.063021,143.063021,0.0,0.0,0.983904,0.000888,233.645852,233.645852,0.0,0.0,1.0
139,15-Feb-95,24:00:00,679.0636,0.000793,122.989873,122.989873,0.0,0.0,0.980834,0.000793,134.731675,134.731675,0.0,0.0,0.982214,0.000679,220.033881,220.033881,0.0,0.0,1.0
140,16-Feb-95,24:00:00,620.420309,0.000479,115.827497,115.827497,0.0,0.0,0.980834,0.000478,126.885509,126.885509,0.0,0.0,0.979919,0.00041,207.220094,207.220094,0.0,0.0,1.0
141,17-Feb-95,24:00:00,562.798529,0.001155,109.082225,109.082225,0.0,0.0,0.979738,0.001154,119.496268,119.496268,0.0,0.0,0.977272,0.000989,195.152529,195.152529,0.0,0.0,1.0
142,18-Feb-95,24:00:00,521.036628,0.001304,102.729767,102.729767,0.0,0.0,0.976114,0.001303,112.537344,112.537344,0.0,0.0,0.973057,0.001116,183.787725,183.787725,0.0,0.0,0.998315
143,19-Feb-95,24:00:00,496.224733,0.001395,96.747248,96.747248,0.0,0.0,0.971485,0.001394,105.983676,105.983676,0.0,0.0,0.968432,0.001194,173.084756,173.084756,0.0,0.0,0.994413
144,20-Feb-95,24:00:00,472.444001,0.001479,91.113124,91.113124,0.0,0.0,0.966616,0.001478,99.811664,99.811664,0.0,0.0,0.963565,0.001266,163.005079,163.005079,0.0,0.0,0.990245
145,21-Feb-95,24:00:00,450.768508,0.001369,85.807107,85.807107,0.0,0.0,0.961694,0.001368,93.999082,93.999082,0.0,0.0,0.958645,0.001171,153.512398,153.512398,0.0,0.0,0.986031
146,22-Feb-95,24:00:00,431.085984,0.000923,80.810087,80.810087,0.0,0.0,0.957816,0.000923,88.524999,88.524999,0.0,0.0,0.954769,0.00079,144.572527,144.572527,0.0,0.0,0.982713
147,23-Feb-95,24:00:00,422.792034,0.001277,76.104072,76.104072,0.0,0.0,0.953993,0.001277,83.369702,83.369702,0.0,0.0,0.950948,0.001094,136.153274,136.153274,0.0,0.0,0.97944
148,24-Feb-95,24:00:00,429.455665,0.001329,71.672113,71.672113,0.0,0.0,0.949609,0.001329,78.514626,78.514626,0.0,0.0,0.946565,0.001139,128.224321,128.224321,0.0,0.0,0.975685
149,25-Feb-95,24:00:00,422.689775,0.000952,67.498252,67.498252,0.0,0.0,0.945644,0.000951,73.942288,73.942288,0.0,0.0,0.942602,0.000814,120.757114,120.757114,0.0,0.0,0.97229
150,26-Feb-95,24:00:00,392.393058,0.000772,63.567458,63.567458,0.0,0.0,0.942668,0.000772,69.636222,69.636222,0.0,0.0,0.939629,0.000661,113.724763,113.724763,0.0,0.0,0.969745
151,27-Feb-95,24:00:00,353.150093,0.001009,59.865576,59.865576,0.0,0.0,0.939514,0.001009,65.580922,65.580922,0.0,0.0,0.936477,0.000864,107.101945,107.101945,0.0,0.0,0.967046
152,28-Feb-95,24:00:00,329.69573,0.000813,56.379274,56.379274,0.0,0.0,0.936335,0.000812,61.761784,61.761784,0.0,0.0,0.933299,0.000695,100.864811,100.864811,0.0,0.0,0.964325
153,01-Mar-95,24:00:00,358.178108,0.00043,61.275158,59.352762,0.023879,0.004879,0.973061,0.000429,83.244699,58.207628,0.020507,0.000623,0.965474,0.000368,186.258623,170.28968,0.017548,0.006774,0.982458
154,02-Mar-95,24:00:00,1242.910976,0.000646,227.411174,224.715721,0.011731,0.011731,1.0,0.000646,274.277188,232.362689,0.013914,0.013914,1.0,0.000553,711.413995,690.279341,0.015852,0.015852,1.0
155,03-Mar-95,24:00:00,814.002983,0.000809,213.177432,212.829596,0.0,0.0,1.0,0.000808,226.792542,222.668451,0.0,0.0,1.0,0.000692,135.879392,135.869158,0.0,0.0,1.0
156,04-Mar-95,24:00:00,427.273769,0.001051,95.862787,95.851188,0.0,0.0,1.0,0.001051,92.875335,92.824015,0.0,0.0,1.0,0.0009,113.179512,113.179512,0.0,0.0,1.0
157,05-Mar-95,24:00:00,345.640189,0.001269,63.605262,63.605262,0.0,0.0,1.0,0.001268,65.375006,65.375006,0.0,0.0,1.0,0.001087,106.569465,106.569465,0.0,0.0,1.0
158,06-Mar-95,24:00:00,323.444856,0.001231,55.8614,55.8614,0.0,0.0,0.998998,0.001231,59.148354,59.148354,0.0,0.0,0.999002,0.001054,100.363326,100.363326,0.0,0.0,0.999948
159,07-Mar-95,24:00:00,2174.596014,0.00038,765.363771,164.584177,0.038535,0.037698,0.999408,0.00038,925.669381,200.459734,0.03777,0.036935,0.999295,0.000326,1336.710937,1214.037095,0.069975,0.069858,0.999905
160,08-Mar-95,24:00:00,22881.388113,0.000869,7678.42744,786.103654,0.036531,0.036531,1.0,0.000869,8143.78703,951.009359,0.035417,0.035417,1.0,0.000744,7590.852027,2721.627798,0.05768,0.05768,1.0
161,09-Mar-95,24:00:00,9200.856169,0.000512,3232.066406,876.509186,0.040684,0.040684,1.0,0.000512,3231.062124,947.106353,0.040095,0.040095,1.0,0.000438,2595.521666,1598.491047,0.06449,0.06449,1.0
162,10-Mar-95,24:00:00,7090.448723,0.000542,1893.106032,1003.581023,0.033208,0.033208,1.0,0.000541,2082.770234,1185.715162,0.035974,0.035974,1.0,0.000464,2001.548538,1848.07186,0.029537,0.029537,1.0
163,11-Mar-95,24:00:00,3390.184072,0.000898,869.209902,815.566145,0.000441,0.000441,1.0,0.000897,934.748276,883.270156,0.000934,0.000934,1.0,0.000769,579.478423,577.537369,0.001812,0.001812,1.0
164,12-Mar-95,24:00:00,5186.554471,0.000541,1346.266822,587.70464,0.049448,0.049448,1.0,0.000541,1607.124583,668.004168,0.049887,0.049887,1.0,0.000463,2370.287393,2169.247904,0.086185,0.086185,1.0
165,13-Mar-95,24:00:00,10786.253503,0.000387,2947.685945,1075.559101,0.04375,0.04375,1.0,0.000386,3865.61944,1276.790789,0.043639,0.043639,1.0,0.000331,4291.62503,3055.857081,0.069619,0.069619,1.0
166,14-Mar-95,24:00:00,5380.870061,0.00146,1506.406207,1002.941873,0.0,0.0,1.0,0.00146,1670.204969,1088.604192,0.0,0.0,1.0,0.001251,985.009323,947.944119,0.0,0.0,1.0
167,15-Mar-95,24:00:00,2976.239907,0.001554,493.815885,467.930278,0.0,0.0,1.0,0.001554,481.356302,463.461292,0.0,0.0,1.0,0.001332,549.284307,549.284307,0.0,0.0,1.0
168,16-Mar-95,24:00:00,4026.531801,0.00122,277.464786,277.464786,0.0,0.0,0.999884,0.001219,294.276715,294.276715,0.0,0.0,0.999885,0.001045,516.469686,516.469686,0.0,0.0,1.0
169,17-Mar-95,24:00:00,5503.23696,0.000921,348.054067,346.310957,0.015255,0.015093,0.999931,0.000921,532.629761,468.854103,0.022501,0.02234,0.999954,0.000789,1514.550851,1476.038722,0.034694,0.034694,1.0
170,18-Mar-95,24:00:00,4635.204781,0.000849,400.226285,399.853625,0.001245,0.001245,1.0,0.000849,560.154109,549.594122,0.003593,0.003593,1.0,0.000727,594.272715,592.822442,0.00781,0.00781,1.0
171,19-Mar-95,24:00:00,7423.296896,0.000841,1546.373302,474.852629,0.030588,0.030588,1.0,0.00084,2035.061289,636.828908,0.032331,0.032331,1.0,0.00072,3107.311564,1903.486825,0.046686,0.046686,1.0
172,20-Mar-95,24:00:00,4402.548379,0.000572,974.114815,683.944345,0.013027,0.013027,1.0,0.000572,1171.918709,872.275322,0.016508,0.016508,1.0,0.00049,1094.171279,1074.612071,0.013617,0.013617,1.0
173,21-Mar-95,24:00:00,4005.758352,0.000481,970.304271,738.000953,0.047554,0.047554,1.0,0.00048,1226.68938,920.882021,0.049176,0.049176,1.0,0.000411,1753.169125,1706.063251,0.045686,0.045686,1.0
174,22-Mar-95,24:00:00,5113.08895,0.000485,1038.663453,999.951577,0.019291,0.019291,1.0,0.000485,1309.016807,1220.541808,0.022943,0.022943,1.0,0.000416,1593.500285,1559.608013,0.02685,0.02685,1.0
175,23-Mar-95,24:00:00,4731.498175,0.00152,738.018307,735.737245,0.0,0.0,1.0,0.001519,880.545972,868.021023,0.0,0.0,1.0,0.001301,690.82342,690.222668,0.0,0.0,1.0
176,24-Mar-95,24:00:00,3745.595834,0.001821,383.126954,383.080634,0.0,0.0,1.0,0.001821,430.729888,430.351025,0.0,0.0,1.0,0.001561,552.786765,552.786765,0.0,0.0,1.0
177,25-Mar-95,24:00:00,2623.52695,0.001785,276.170988,276.170988,0.0,0.0,0.998419,0.001785,323.530484,323.530484,0.0,0.0,0.99842,0.00153,520.420047,520.420047,0.0,0.0,0.999551
178,26-Mar-95,24:00:00,1812.309987,0.001948,246.79139,246.79139,0.0,0.0,0.992942,0.001948,295.244745,295.244745,0.0,0.0,0.992945,0.001669,490.11299,490.11299,0.0,0.0,0.995998
179,27-Mar-95,24:00:00,1677.553362,0.002284,230.770839,230.770839,0.0,0.0,0.985776,0.002283,277.201871,277.201871,0.0,0.0,0.98578,0.001956,461.571017,461.571017,0.0,0.0,0.989859
180,28-Mar-95,24:00:00,1490.933138,0.002048,217.152475,217.152475,0.0,0.0,0.97837,0.002048,260.992262,260.992262,0.0,0.0,0.978376,0.001754,434.6912,434.6912,0.0,0.0,0.983514
181,29-Mar-95,24:00:00,1293.927726,0.001662,204.48854,204.48854,0.0,0.0,0.971925,0.001661,245.788449,245.788449,0.0,0.0,0.971932,0.001423,409.376743,409.376743,0.0,0.0,0.977994
182,30-Mar-95,24:00:00,1201.918261,0.001276,192.578351,192.578351,0.0,0.0,0.966824,0.001275,231.474511,231.474511,0.0,0.0,0.966833,0.001092,385.536485,385.536485,0.0,0.0,0.973626
183,31-Mar-95,24:00:00,1145.635945,0.001994,181.363301,181.363301,0.0,0.0,0.961067,0.001994,217.994457,217.994457,0.0,0.0,0.961077,0.001709,363.084577,363.084577,0.0,0.0,0.968694
184,01-Apr-95,24:00:00,1091.467227,0.00215,170.801506,170.801506,0.0,0.0,0.954079,0.00215,205.299441,205.299441,0.0,0.0,0.95409,0.001842,341.940166,341.940166,0.0,0.0,0.962707
185,02-Apr-95,24:00:00,1037.490301,0.002239,160.854794,160.854794,0.0,0.0,0.946544,0.002239,193.343726,193.343726,0.0,0.0,0.946556,0.001919,322.027111,322.027111,0.0,0.0,0.956251
186,03-Apr-95,24:00:00,986.742607,0.001811,151.487336,151.487336,0.0,0.0,0.939824,0.001811,182.084258,182.084258,0.0,0.0,0.939836,0.001551,303.273703,303.273703,0.0,0.0,0.950492
187,04-Apr-95,24:00:00,891.639616,0.001481,142.665396,142.665396,0.0,0.0,0.934019,0.001481,171.480491,171.480491,0.0,0.0,0.934033,0.001269,285.612408,285.612408,0.0,0.0,0.945521
188,05-Apr-95,24:00:00,1038.525962,0.000488,148.874849,146.51717,0.028228,0.008174,0.97763,0.000487,233.52466,190.322301,0.030546,0.010496,0.982012,0.000418,640.614475,605.787724,0.034067,0.017484,0.989987
189,06-Apr-95,24:00:00,2313.19893,0.001013,383.830586,380.208213,0.019628,0.019628,1.0,0.001013,563.302484,509.074843,0.020772,0.020772,1.0,0.000868,1187.499903,1156.792529,0.025121,0.025121,1.0
190,07-Apr-95,24:00:00,2063.197102,0.000702,443.127376,441.944678,0.005472,0.005472,1.0,0.000702,573.767076,553.563257,0.007805,0.007805,1.0,0.000601,667.58644,655.277436,0.011097,0.011097,1.0
191,08-Apr-95,24:00:00,1676.367844,0.001867,285.12414,284.847549,0.0,0.0,1.0,0.001867,361.005537,356.61318,0.0,0.0,1.0,0.0016,353.09752,352.83765,0.0,0.0,1.0
192,09-Apr-95,24:00:00,1371.3759,0.002251,171.648049,171.633476,0.0,0.0,0.999561,0.002251,204.792211,204.64566,0.0,0.0,0.999562,0.001928,288.558316,288.558316,0.0,0.0,1.0
193,10-Apr-95,24:00:00,1060.018504,0.001826,136.755261,136.755261,0.0,0.0,0.995501,0.001826,166.276172,166.276172,0.0,0.0,0.995504,0.001564,271.676296,271.676296,0.0,0.0,0.997956
194,11-Apr-95,24:00:00,846.657344,0.000876,126.145421,126.067407,0.00983,0.006665,0.992575,0.000875,156.861966,155.070413,0.00992,0.006757,0.992578,0.00075,287.287628,283.493003,0.017249,0.015136,0.995345
195,12-Apr-95,24:00:00,2001.663364,0.001467,260.772585,258.93324,0.005106,0.005106,1.0,0.001466,378.353354,347.753427,0.00666,0.00666,1.0,0.001257,807.913207,788.384085,0.00374,0.00374,1.0
196,13-Apr-95,24:00:00,1380.536211,0.001878,218.966589,218.798537,0.0,0.0,1.0,0.001878,265.995014,264.124182,0.0,0.0,1.0,0.001609,261.537461,261.537461,0.0,0.0,1.0
197,14-Apr-95,24:00:00,917.27984,0.00062,140.093682,140.000348,0.001368,0.001368,1.0,0.00062,170.304796,168.154432,0.001898,0.001898,1.0,0.000531,328.306867,324.143251,0.004155,0.004155,1.0
198,15-Apr-95,24:00:00,869.0359,0.001931,132.191331,132.097287,0.0,0.0,1.0,0.001931,171.642565,169.942183,0.0,0.0,1.0,0.001654,275.658451,275.205205,0.0,0.0,1.0
199,16-Apr-95,24:00:00,704.244406,0.001143,111.758502,111.752446,0.0,0.0,1.0,0.001143,138.663164,138.591872,0.0,0.0,1.0,0.000979,220.950974,220.950974,0.0,0.0,1.0
200,17-Apr-95,24:00:00,652.513288,0.002164,99.954688,99.954688,0.0,0.0,0.998316,0.002164,123.804463,123.804463,0.0,0.0,0.998317,0.001854,207.991441,207.991441,0.0,0.0,0.999494
201,18-Apr-95,24:00:00,619.486183,0.0018,93.19697,93.19697,0.0,0.0,0.992542,0.0018,115.735989,115.735989,0.0,0.0,0.992546,0.001542,195.878878,195.878878,0.0,0.0,0.99566
202,19-Apr-95,24:00:00,583.953173,0.001937,87.646844,87.646844,0.0,0.0,0.988369,0.001937,108.915235,108.915235,0.0,0.0,0.989113,0.001659,184.471774,184.471774,0.0,0.0,0.992988
203,20-Apr-95,24:00:00,551.086585,0.002294,82.528902,82.528902,0.0,0.0,0.982541,0.002293,102.565996,102.565996,0.0,0.0,0.984442,0.001965,173.728969,173.728969,0.0,0.0,0.991685
204,21-Apr-95,24:00:00,526.668317,0.002622,77.721382,77.721382,0.0,0.0,0.974171,0.002622,96.592538,96.592538,0.0,0.0,0.976073,0.002247,163.611776,163.611776,0.0,0.0,0.985993
205,22-Apr-95,24:00:00,507.866075,0.002685,73.195104,73.195104,0.0,0.0,0.965077,0.002685,90.967391,90.967391,0.0,0.0,0.96698,0.002301,154.083764,154.083764,0.0,0.0,0.978201
206,23-Apr-95,24:00:00,491.062069,0.002964,68.932538,68.932538,0.0,0.0,0.955527,0.002963,85.669858,85.669858,0.0,0.0,0.957431,0.00254,145.110619,145.110619,0.0,0.0,0.970017
207,24-Apr-95,24:00:00,474.162317,0.002727,64.918216,64.918216,0.0,0.0,0.945667,0.002727,80.680831,80.680831,0.0,0.0,0.947572,0.002337,136.66003,136.66003,0.0,0.0,0.961568
208,25-Apr-95,24:00:00,459.315263,0.002238,61.137672,61.137672,0.0,0.0,0.937006,0.002237,75.982342,75.982342,0.0,0.0,0.938911,0.001917,128.701566,128.701566,0.0,0.0,0.954146
209,26-Apr-95,24:00:00,454.805578,0.001356,58.062523,57.577289,0.004589,0.0,0.944069,0.001355,78.217994,71.557473,0.003993,0.0,0.944495,0.001161,127.388357,121.206566,0.005601,0.0,0.96435
210,27-Apr-95,24:00:00,440.000742,0.000795,55.522512,54.979734,0.020436,0.005498,0.960536,0.000795,76.271388,68.058146,0.019647,0.004668,0.959731,0.000682,146.320764,138.576181,0.023148,0.014387,0.977604
211,28-Apr-95,24:00:00,2101.511425,0.001109,297.352225,292.678481,0.019357,0.019357,1.0,0.001109,514.275835,378.674214,0.021294,0.021294,1.0,0.00095,1284.100729,1239.159684,0.024238,0.024238,1.0
212,29-Apr-95,24:00:00,1251.935505,0.00184,318.150279,317.294615,0.009091,0.009091,1.0,0.00184,384.396322,368.799261,0.009395,0.009395,1.0,0.001577,238.503993,233.997061,0.018519,0.018519,1.0
213,30-Apr-95,24:00:00,4722.768246,0.001867,1143.889889,433.014208,0.021992,0.021992,1.0,0.001867,1587.978333,534.764138,0.02175,0.02175,1.0,0.0016,2054.750135,1589.027819,0.03125,0.03125,1.0
214,01-May-95,24:00:00,2071.440222,0.001684,503.963407,406.930504,0.0,0.0,1.0,0.001684,543.291183,438.151251,0.0,0.0,1.0,0.001443,259.087846,259.087846,0.0,0.0,1.0
215,02-May-95,24:00:00,1382.977602,0.002099,172.457818,169.245892,0.0,0.0,0.997918,0.002099,171.422063,170.73386,0.0,0.0,0.997919,0.001799,210.391569,210.391569,0.0,0.0,0.999225
216,03-May-95,24:00:00,1294.468551,0.002097,102.807443,102.807443,0.0,0.0,0.991692,0.002097,115.3434,115.3434,0.0,0.0,0.991695,0.001797,198.095664,198.095664,0.0,0.0,0.994919
217,04-May-95,24:00:00,962.242824,0.001892,88.121774,88.121774,0.0,0.0,0.984701,0.001892,103.630612,103.630612,0.0,0.0,0.984705,0.001621,186.559434,186.559434,0.0,0.0,0.98893
218,05-May-95,24:00:00,635.85342,0.002178,81.925546,81.925546,0.0,0.0,0.977796,0.002178,97.158203,97.158203,0.0,0.0,0.977801,0.001866,175.695053,175.695053,0.0,0.0,0.983014
219,06-May-95,24:00:00,523.97258,0.002402,77.039776,77.039776,0.0,0.0,0.969977,0.002402,91.466383,91.466383,0.0,0.0,0.969982,0.002058,165.463364,165.463364,0.0,0.0,0.976314
220,07-May-95,24:00:00,502.918143,0.001881,72.541902,72.541902,0.0,0.0,0.962676,0.001881,86.137388,86.137388,0.0,0.0,0.962682,0.001612,155.827523,155.827523,0.0,0.0,0.970058
221,08-May-95,24:00:00,484.335198,0.001133,68.316312,68.316312,0.0,0.0,0.957488,0.001133,81.120973,81.120973,0.0,0.0,0.957495,0.000971,146.75283,146.75283,0.0,0.0,0.965613
222,09-May-95,24:00:00,466.844857,0.002328,64.337781,64.337781,0.0,0.0,0.951475,0.002328,76.396842,76.396842,0.0,0.0,0.951482,0.001994,138.206607,138.206607,0.0,0.0,0.960461
223,10-May-95,24:00:00,450.975003,0.002085,60.59103,60.59103,0.0,0.0,0.944039,0.002085,71.947833,71.947833,0.0,0.0,0.944047,0.001787,130.158076,130.158076,0.0,0.0,0.95409
224,11-May-95,24:00:00,441.543593,0.000563,57.259653,57.06248,0.010513,0.0,0.946233,0.000563,74.20992,67.757916,0.01509,0.0,0.950462,0.000482,142.058468,131.782695,0.017873,0.003133,0.962905
225,12-May-95,24:00:00,623.832655,0.001483,55.595458,53.739418,0.005608,0.0,0.992298,0.001483,110.581001,79.522217,0.00407,0.001305,0.999237,0.001271,281.891053,269.753986,0.002297,0.002297,1.0
226,13-May-95,24:00:00,473.515371,0.001705,50.806226,50.609877,0.00126,0.0,0.994092,0.001704,78.272068,76.095859,0.003533,0.003533,1.0,0.001461,133.370319,132.570233,0.004133,0.004133,1.0
227,14-May-95,24:00:00,915.342477,0.00103,115.094746,114.114506,0.006633,0.006118,1.0,0.00103,234.646036,214.670248,0.006986,0.006986,1.0,0.000883,440.007656,428.658716,0.0068,0.0068,1.0
228,15-May-95,24:00:00,649.858486,0.002231,106.628695,106.505623,0.0,0.0,1.0,0.002231,161.753818,160.09006,0.0,0.0,1.0,0.001911,125.562263,125.562263,0.0,0.0,1.0
229,16-May-95,24:00:00,456.951928,0.002374,60.876127,60.87242,0.0,0.0,0.997937,0.002374,78.724842,78.723219,0.0,0.0,0.997937,0.002034,114.307932,114.307932,0.0,0.0,0.999186
230,17-May-95,24:00:00,412.683784,0.002809,47.772932,47.772932,0.0,0.0,0.990315,0.002809,62.134442,62.134442,0.0,0.0,0.990317,0.002407,107.646725,107.646725,0.0,0.0,0.993747
231,18-May-95,24:00:00,397.388011,0.003025,43.572144,43.572144,0.0,0.0,0.980433,0.003025,57.256359,57.256359,0.0,0.0,0.980436,0.002592,101.377861,101.377861,0.0,0.0,0.985279
232,19-May-95,24:00:00,387.059404,0.002119,40.86429,40.86429,0.0,0.0,0.971456,0.002119,53.814382,53.814382,0.0,0.0,0.971459,0.001816,95.474071,95.474071,0.0,0.0,0.977587
233,20-May-95,24:00:00,376.590345,0.001442,38.46637,38.46637,0.0,0.0,0.965498,0.001441,50.672293,50.672293,0.0,0.0,0.965502,0.001235,89.914091,89.914091,0.0,0.0,0.972481
234,21-May-95,24:00:00,367.830183,0.002059,36.224468,36.224468,0.0,0.0,0.959549,0.002059,47.72079,47.72079,0.0,0.0,0.959553,0.001764,84.6779,84.6779,0.0,0.0,0.967384
235,22-May-95,24:00:00,352.425735,0.003025,34.11475,34.11475,0.0,0.0,0.950862,0.003025,44.941707,44.941707,0.0,0.0,0.950867,0.002593,79.74664,79.74664,0.0,0.0,0.95994
236,23-May-95,24:00:00,336.952595,0.00296,32.128046,32.128046,0.0,0.0,0.940518,0.00296,42.324502,42.324502,0.0,0.0,0.940523,0.002536,75.102555,75.102555,0.0,0.0,0.951074
237,24-May-95,24:00:00,334.69513,0.003236,30.257052,30.257052,0.0,0.0,0.929788,0.003236,39.859714,39.859714,0.0,0.0,0.929794,0.002773,70.72892,70.72892,0.0,0.0,0.94188
238,25-May-95,24:00:00,342.880505,0.002499,28.495017,28.495017,0.0,0.0,0.920058,0.002498,37.538463,37.538463,0.0,0.0,0.920064,0.002141,66.609987,66.609987,0.0,0.0,0.93354
239,26-May-95,24:00:00,346.182536,0.003109,26.835596,26.835596,0.0,0.0,0.91046,0.003109,35.352393,35.352393,0.0,0.0,0.910467,0.002664,62.730921,62.730921,0.0,0.0,0.925315
240,27-May-95,24:00:00,341.881062,0.003173,25.272812,25.272812,0.0,0.0,0.899667,0.003173,33.293628,33.293628,0.0,0.0,0.899674,0.002719,59.077755,59.077755,0.0,0.0,0.916065
241,28-May-95,24:00:00,336.567843,0.003556,23.801037,23.801037,0.0,0.0,0.88824,0.003556,31.354757,31.354757,0.0,0.0,0.888248,0.003048,55.637333,55.637333,0.0,0.0,0.906271
242,29-May-95,24:00:00,303.132675,0.00299,22.414972,22.414972,0.0,0.0,0.876968,0.00299,29.528798,29.528798,0.0,0.0,0.876976,0.002562,52.397265,52.397265,0.0,0.0,0.896609
243,30-May-95,24:00:00,254.701897,0.00305,21.109625,21.109625,0.0,0.0,0.866605,0.00305,27.809173,27.809173,0.0,0.0,0.866613,0.002614,49.345884,49.345884,0.0,0.0,0.887728
244,31-May-95,24:00:00,231.888442,0.001832,19.880295,19.880295,0.0,0.0,0.858256,0.001832,26.189692,26.189692,0.0,0.0,0.858263,0.00157,46.472202,46.472202,0.0,0.0,0.880572
245,01-Jun-95,24:00:00,225.719588,0.002209,18.722556,18.722556,0.0,0.0,0.851324,0.002209,24.664523,24.664523,0.0,0.0,0.851332,0.001894,43.76587,43.76587,0.0,0.0,0.874631
246,02-Jun-95,24:00:00,228.723312,0.002751,17.632239,17.632239,0.0,0.0,0.842918,0.002751,23.228172,23.228172,0.0,0.0,0.842926,0.002359,41.217143,41.217143,0.0,0.0,0.867425
247,03-Jun-95,24:00:00,236.4392,0.002918,16.605417,16.605417,0.0,0.0,0.833043,0.002918,21.875468,21.875468,0.0,0.0,0.833051,0.002501,38.816842,38.816842,0.0,0.0,0.858961
248,04-Jun-95,24:00:00,233.667464,0.002818,15.638392,15.638392,0.0,0.0,0.823272,0.002818,20.601539,20.601539,0.0,0.0,0.823279,0.002415,36.556324,36.556324,0.0,0.0,0.850585
249,05-Jun-95,24:00:00,224.86339,0.002151,14.727683,14.727683,0.0,0.0,0.814471,0.002151,19.401798,19.401798,0.0,0.0,0.814478,0.001843,34.427449,34.427449,0.0,0.0,0.843042
250,06-Jun-95,24:00:00,218.818434,0.00288,13.870009,13.870009,0.0,0.0,0.805764,0.002879,18.271925,18.271925,0.0,0.0,0.805772,0.002468,32.422549,32.422549,0.0,0.0,0.835581
251,07-Jun-95,24:00:00,208.72661,0.003143,13.062282,13.062282,0.0,0.0,0.796039,0.003143,17.20785,17.20785,0.0,0.0,0.796047,0.002694,30.534406,30.534406,0.0,0.0,0.827246
252,08-Jun-95,24:00:00,204.380065,0.002281,12.301593,12.301593,0.0,0.0,0.786493,0.002281,16.205743,16.205743,0.0,0.0,0.786501,0.001955,28.75622,28.75622,0.0,0.0,0.819064
253,09-Jun-95,24:00:00,207.449667,0.002784,11.585204,11.585204,0.0,0.0,0.777942,0.002784,15.261993,15.261993,0.0,0.0,0.777951,0.002386,27.081587,27.081587,0.0,0.0,0.811736
254,10-Jun-95,24:00:00,204.923301,0.003181,10.910534,10.910534,0.0,0.0,0.767679,0.003181,14.373203,14.373203,0.0,0.0,0.767687,0.002726,25.504477,25.504477,0.0,0.0,0.80294
255,11-Jun-95,24:00:00,201.934951,0.003208,10.275154,10.275154,0.0,0.0,0.756729,0.003208,13.536173,13.536173,0.0,0.0,0.756739,0.00275,24.019211,24.019211,0.0,0.0,0.793557
256,12-Jun-95,24:00:00,202.974231,0.002143,9.676775,9.676775,0.0,0.0,0.747268,0.002143,12.747887,12.747887,0.0,0.0,0.747277,0.001837,22.620441,22.620441,0.0,0.0,0.785447
257,13-Jun-95,24:00:00,208.118914,0.000732,9.15593,9.113243,0.006039,0.0,0.744954,0.000732,14.37132,12.005508,0.011485,0.0,0.748982,0.000627,27.780271,21.303128,0.020397,0.0,0.792735
