hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,90,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8079090565443039,94180.9609375,306.8891671882538,0.8019523724229345,1.1368640025243555,1.1220316886901855,0.05673358329915661,0.9251710312957684,13.70561271905899,9.326036439331284,-44.69518819800061,0.2,33.41325044631958
128,90,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.806525394320488,94859.3671875,307.9924791086627,0.7934582539924555,1.1773468726887133,1.080965518951416,0.037641575508172556,0.9317932237068324,18.45792382955551,-3.455613112420229,-183.239493621746,0.2,22.433371543884277
256,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8020792454481125,97039.28125,311.5112859111207,0.8277747297523491,1.1003157623601678,1.1118905544281006,0.052018896056435386,0.9158644227229231,11.846382170915604,5.56815610666214,-170.2496440282029,0.4,30.94319343566895
128,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8004445731639862,97840.75,312.79506070269076,0.8782293325496333,1.059999468281464,1.0523066520690918,0.02431784216414674,0.9078470108646911,6.833864003419876,5.854055390557203,-2174.725259506826,0.2,31.979517936706543
256,120,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8003805428743362,97872.1484375,312.8452467874492,0.7969685860274255,1.1652501016584824,1.0925428867340088,0.04302400534856547,0.9268564898538458,18.91319751739502,11.248399601652228,-229.32376874745594,0.2,20.022315979003906
256,120,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7960775345563889,99981.8828125,316.1991189306194,0.7974754905255419,1.1673527433843536,1.086227297782898,0.040087829442127014,0.9253401758864914,18.176783621311188,5.876958510290434,-13.957661194438067,0.2,28.60404491424561
256,90,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7951166331768036,100453.0078125,316.943224903925,0.7987919533154451,1.1756227099601777,1.0649583339691162,0.03019969517709496,0.9263674213081321,15.999698638916016,22.366335358960185,-199.35343894365354,0.2,33.05680513381958
256,90,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7946636527776718,100675.09375,317.29338749806936,0.7899363844818945,1.1612283046851812,1.1111091375350952,0.05165558411242448,0.9239282188384674,15.932665765285492,-0.3588655056629759,-13.334831785650781,0.2,38.3599328994751
128,90,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7889538109302521,103474.6015625,321.67468281246505,0.7432558523208859,1.1866250124757731,1.160997986793518,0.07484936457455761,0.9281090385769777,18.876956403255463,0.147161537657635,-2766.3757597769168,0.2,16.225920915603638
256,90,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7614288181066513,116969.9296875,342.0086690239006,0.7349849652040974,1.2073141807154404,1.144890308380127,0.0673607627458817,0.9208760612730198,23.335936665534973,-6.387182460368444,-2675.5101142963467,0.2,15.798624753952026
256,90,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.6711054742336273,161254.875,401.56553014420945,0.6635755830011423,1.317220314960424,1.0715372562408447,0.03325829709729621,0.9137730836747455,27.687343955039978,2.0437736792313967,-2765.8893929076075,0.4,34.659154415130615
