hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,120,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7898102104663849,404044.4375,635.6448989018947,0.7254185680922051,0.7500315638834512,0.942166268825531,-0.031473241838865185,0.9021940531847827,-27.55829691886902,12.830241213638601,-0.8076416100312742,0.4,49.91737365722656
256,120,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.788533017039299,406499.5625,637.5731820740267,0.6901115730018714,0.7112391549225835,0.9313260316848755,-0.037372518449243955,0.910938798495619,-31.501129269599915,11.201260434674145,0.22595472214366213,0.4,50.899701118469245
64,120,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7859462052583694,411472.15625,641.4609545794661,0.6915790004811996,0.7169994535970413,0.919018030166626,-0.04407053299733279,0.9079341309620703,-29.332751035690308,4.752006633744207,-0.8930633224311927,0.4,52.80710220336914
128,120,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.785699725151062,411945.96875,641.83017126807,0.6831001695458949,0.7128099533734968,0.9011644721031189,-0.05378648622044991,0.9095626289311087,-30.520451068878174,4.068357323329181,-0.828018896444117,0.4,53.317904472351074
64,90,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7843280881643295,414582.625,643.8809090196727,0.714633864951573,0.7511622288521541,0.9029635190963745,-0.052807433545479024,0.8995136026295614,-21.65740728378296,-2.1959078178314138,-0.835780151300419,0.4,52.93021202087402
64,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7834400534629822,416289.6875,645.2051514828443,0.6951054549494736,0.7219868553373955,0.9185907244682312,-0.04430310202979102,0.9049110687105499,-31.690669059753418,14.808675221307674,2.681848915716571,0.4,48.04214954376221
128,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7760295420885086,430534.78125,656.1514926066998,0.7265252655713483,0.7551479945532271,0.9436360001564026,-0.030673403347338833,0.8920230333768076,-27.4639755487442,2.7976306663243444,0.15326881375177026,0.6,48.008971214294434
64,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7676063179969788,446726.625,668.3761104348359,0.7027914966258759,0.7321906620561973,0.9308338761329651,-0.037640349225976096,0.8912475273973102,-35.52164137363434,18.996133435983573,6.0196436392421635,1.0,48.78753662109375
256,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7621126025915146,457287.125,676.2300828859952,0.6592691242591658,0.6902308151898966,0.899966299533844,-0.05443854234552495,0.8993330213215518,-32.75613486766815,0.8172937628163526,-1.6432141557491171,0.4,57.59197235107422
128,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7546277344226837,471675.125,686.7860838718269,0.6693468449062558,0.6969257481872998,0.9251147508621216,-0.040752715418442005,0.8910518181740625,-36.973923444747925,17.461379981328516,-0.1982952706804617,0.4,49.968910217285156
256,120,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.732406735420227,514390.1875,717.210002370296,0.6821118967752129,0.7258907398345366,0.9061025977134705,-0.0510991539118349,0.8692321235653158,-28.427854180336,5.963097894368588,-0.9867014250030609,0.6,56.004204750061035
